DEPTH_MD,GROUP,FORMATION,CALI,RHOB,NPHI,DTC,BS,LITHOLOGY
1186.736,HORDALAND GP.,Utsira Fm.,18.655086517,1.9732943773,0.6067234278,179.55905151,17.5,65000
1186.888,HORDALAND GP.,Utsira Fm.,17.889356613,1.9733941555,0.6133764982,174.02067566,17.5,65000
1187.04,HORDALAND GP.,Utsira Fm.,17.563142776,1.9734939337,0.5994347334,172.22276306,17.5,65000
1187.192,HORDALAND GP.,Utsira Fm.,17.640993118,1.9735937119,0.5569028854,170.44291687,17.5,65000
1187.344,HORDALAND GP.,Utsira Fm.,18.131837845,1.97369349,0.5171729922,168.36679077,17.5,65000
1187.496,HORDALAND GP.,Utsira Fm.,18.946699142,1.9737930298,0.5144326091,166.24737549,17.5,65000
1187.648,HORDALAND GP.,Utsira Fm.,18.899709702,1.973892808,0.5152335763,170.82678223,17.5,65000
1187.8,HORDALAND GP.,Utsira Fm.,17.98849678,1.9739925861,0.4964767396,171.17782593,17.5,65000
1187.952,HORDALAND GP.,Utsira Fm.,17.904821396,1.974183917,0.4593703747,168.46916199,17.5,65000
1188.104,HORDALAND GP.,Utsira Fm.,18.498500824,1.9742920399,0.4626722932,169.66339111,17.5,65000
1188.256,HORDALAND GP.,Utsira Fm.,18.638647079,1.9743919373,0.5206538439,163.92192078,17.5,65000
1188.408,HORDALAND GP.,Utsira Fm.,18.051593781,1.974491477,0.5711106658,160.86975098,17.5,65000
1188.56,HORDALAND GP.,Utsira Fm.,17.67326355,1.9745912552,0.5872529149,162.24113464,17.5,65000
1188.712,HORDALAND GP.,Utsira Fm.,17.645801544,1.9746910334,0.5631957054,165.41601563,17.5,65000
1188.864,HORDALAND GP.,Utsira Fm.,17.774242401,1.9747908115,0.5362557173,169.9671936,17.5,65000
1189.016,HORDALAND GP.,Utsira Fm.,17.876543045,1.9748905897,0.5308191776,173.77165222,17.5,65000
1189.168,HORDALAND GP.,Utsira Fm.,17.793539047,1.9749902487,0.5476064682,175.23228455,17.5,65000
1189.32,HORDALAND GP.,Utsira Fm.,17.76342392,1.9750900269,0.5848920345,175.76048279,17.5,65000
1189.472,HORDALAND GP.,Utsira Fm.,17.729625702,1.975189805,0.6025586724,175.84645081,17.5,65000
1189.624,HORDALAND GP.,Utsira Fm.,17.766441345,1.975289464,0.5825133324,177.35531616,17.5,65000
1189.776,HORDALAND GP.,Utsira Fm.,17.856206894,1.975389123,0.5486393571,181.64797974,17.5,65000
1189.928,HORDALAND GP.,Utsira Fm.,18.22168541,1.9754889011,0.5232713223,185.41732788,17.5,65000
1190.08,HORDALAND GP.,Utsira Fm.,18.430980682,1.9755886793,0.5169708729,186.04724121,17.5,65000
1190.232,HORDALAND GP.,Utsira Fm.,18.13858223,1.9756884575,0.512828052,186.95210266,17.5,65000
1190.384,HORDALAND GP.,Utsira Fm.,18.068492889,1.9757881165,0.5171318054,187.97441101,17.5,65000
1190.536,HORDALAND GP.,Utsira Fm.,17.946969986,1.9758878946,0.5186650753,187.52920532,17.5,65000
1190.688,HORDALAND GP.,Utsira Fm.,17.516677856,1.9759875536,0.5217917562,187.86647034,17.5,65000
1190.84,HORDALAND GP.,Utsira Fm.,16.845352173,1.9760873318,0.5156951547,186.97242737,17.5,65000
1190.992,HORDALAND GP.,Utsira Fm.,15.797259331,1.9761871099,0.4974591136,184.4566803,17.5,65000
1191.144,HORDALAND GP.,Utsira Fm.,14.471182823,1.9762868881,0.4900633097,181.83857727,17.5,65000
1191.296,HORDALAND GP.,Utsira Fm.,13.240539551,1.9763866663,0.5146936774,180.8956604,17.5,65000
1191.448,HORDALAND GP.,Utsira Fm.,12.590996742,1.9764863253,0.5578582287,182.16009521,17.5,65000
1191.6,HORDALAND GP.,Utsira Fm.,14.978137016,1.9765861034,0.5705843568,183.64961243,17.5,65000
1191.752,HORDALAND GP.,Utsira Fm.,18.56669426,1.9766857624,0.5585554242,182.40058899,17.5,65000
1191.904,HORDALAND GP.,Utsira Fm.,19.229940414,1.9767855406,0.5490717292,179.55151367,13.009029388,65000
1192.056,HORDALAND GP.,Utsira Fm.,18.798294067,1.9768851995,0.5488421917,177.66305542,12.250000954,65000
1192.208,HORDALAND GP.,Utsira Fm.,18.031770706,1.9769849777,0.5472250581,176.20373535,12.250000954,65000
1192.36,HORDALAND GP.,Utsira Fm.,17.461105347,1.97716856,0.5350130796,175.85269165,12.250000954,65000
1192.512,HORDALAND GP.,Utsira Fm.,17.088417053,1.9772843122,0.5328279734,176.61647034,12.250000954,65000
1192.664,HORDALAND GP.,Utsira Fm.,16.541070938,1.9773840904,0.5435460806,174.20472717,12.250000954,65000
1192.816,HORDALAND GP.,Utsira Fm.,15.823318481,1.9774838686,0.5662858486,169.98294067,12.250000954,65000
1192.968,HORDALAND GP.,Utsira Fm.,15.173259735,1.9775836468,0.5872045755,166.50590515,12.250000954,65000
1193.12,HORDALAND GP.,Utsira Fm.,14.355903625,1.9776834249,0.5987668633,160.79724121,12.250000954,65000
1193.272,HORDALAND GP.,Utsira Fm.,13.709400177,1.9777832031,0.5977417827,152.78083801,12.250000954,65000
1193.424,HORDALAND GP.,Utsira Fm.,13.418048859,1.9778829813,0.579074502,147.63517761,12.250000954,65000
1193.576,HORDALAND GP.,Utsira Fm.,13.365010262,1.9779827595,0.5491154194,146.09251404,12.250000954,65000
1193.728,HORDALAND GP.,Utsira Fm.,13.360407829,1.9780822992,0.5250442028,146.62861633,12.250000954,65000
1193.88,HORDALAND GP.,Utsira Fm.,13.386191368,1.9781820774,0.5175442696,148.31660461,12.250000954,65000
1194.032,HORDALAND GP.,Utsira Fm.,13.514823914,1.9782818556,0.5306211114,147.65255737,12.250000954,65000
1194.184,HORDALAND GP.,Utsira Fm.,13.494326591,1.9783816338,0.5467572212,147.24081421,12.250000954,65000
1194.336,HORDALAND GP.,Utsira Fm.,13.199791908,1.9784812927,0.5581341982,146.07807922,12.250000954,65000
1194.488,HORDALAND GP.,Utsira Fm.,13.0119133,1.9785810709,0.5581678152,143.71554565,12.250000954,65000
1194.64,HORDALAND GP.,Utsira Fm.,12.903729439,1.9786808491,0.556897819,143.64993286,12.250000954,65000
1194.792,HORDALAND GP.,Utsira Fm.,12.853713989,1.9787806273,0.5462960601,143.73326111,12.250000954,65000
1194.944,HORDALAND GP.,Utsira Fm.,12.828819275,1.9784003496,0.5318149924,142.85531616,12.250000954,65000
1195.096,HORDALAND GP.,Utsira Fm.,12.804875374,1.9755907059,0.52750808,142.8274231,12.250000954,65000
1195.248,HORDALAND GP.,Utsira Fm.,12.846613884,1.9729161263,0.5200858712,143.70013428,12.250000954,65000
1195.4,HORDALAND GP.,Utsira Fm.,12.888781548,1.9712145329,0.5035122633,144.5728302,12.250000954,65000
1195.552,HORDALAND GP.,Utsira Fm.,12.874445915,1.9698749781,0.4923603833,145.2545929,12.250000954,65000
1195.704,HORDALAND GP.,Utsira Fm.,12.83242321,1.9695219994,0.5020939708,145.81660461,12.250000954,65000
1195.856,HORDALAND GP.,Utsira Fm.,12.818811417,1.9680099487,0.5208089352,145.9360199,12.250000954,65000
1196.008,HORDALAND GP.,Utsira Fm.,12.840005875,1.968382597,0.5369660258,146.43930054,12.250000954,65000
1196.16,HORDALAND GP.,Utsira Fm.,12.881124496,1.9701565504,0.5374601483,146.75099182,12.250000954,65000
1196.312,HORDALAND GP.,Utsira Fm.,12.862863541,1.9696674347,0.5378412604,145.75492859,12.250000954,65000
1196.464,HORDALAND GP.,Utsira Fm.,12.813296318,1.9727269411,0.548404634,145.92683411,12.250000954,65000
1196.616,HORDALAND GP.,Utsira Fm.,12.838624001,1.973850131,0.5557463169,145.27755737,12.250000954,65000
1196.768,HORDALAND GP.,Utsira Fm.,12.881713867,1.971825242,0.539229393,143.93307495,12.250000954,65000
1196.92,HORDALAND GP.,Utsira Fm.,12.874120712,1.9715850353,0.513102591,144.91404724,12.250000954,65000
1197.072,HORDALAND GP.,Utsira Fm.,12.851727486,1.9723104239,0.5026669502,145.44816589,12.250000954,65000
1197.224,HORDALAND GP.,Utsira Fm.,12.83429718,1.9456418753,0.4935297072,144.82479858,12.250000954,65000
1197.376,HORDALAND GP.,Utsira Fm.,12.807346344,1.957936883,0.4862145185,145.21653748,12.250000954,65000
1197.528,HORDALAND GP.,Utsira Fm.,12.797221184,1.9744470119,0.4788453877,145.52493286,12.250000954,65000
1197.68,HORDALAND GP.,Utsira Fm.,12.824261665,1.9806246758,0.4864737093,146.41732788,12.250000954,65000
1197.832,HORDALAND GP.,Utsira Fm.,12.900848389,1.9758192301,0.5012673736,147.41273499,12.250000954,65000
1197.984,HORDALAND GP.,Utsira Fm.,12.999145508,1.9764503241,0.5000546575,145.99081421,12.250000954,65000
1198.136,HORDALAND GP.,Utsira Fm.,13.105269432,1.9727525711,0.49595052,145.70570374,12.250000954,65000
1198.288,HORDALAND GP.,Utsira Fm.,13.171587944,1.974473238,0.5027084947,146.25952148,12.250000954,65000
1198.44,HORDALAND GP.,Utsira Fm.,13.168800354,1.9705661535,0.5246096849,144.91929626,12.250000954,65000
1198.592,HORDALAND GP.,Utsira Fm.,13.147007942,1.9673327208,0.536110878,143.44291687,12.250000954,65000
1198.744,HORDALAND GP.,Utsira Fm.,13.129552841,1.9720159769,0.535775125,143.09120178,12.250000954,65000
1198.896,HORDALAND GP.,Utsira Fm.,13.117981911,1.970818162,0.5273131728,143.03215027,12.250000954,65000
1199.048,HORDALAND GP.,Utsira Fm.,13.101709366,1.9675154686,0.5122864842,143.26280212,12.250000954,65000
1199.2,HORDALAND GP.,Utsira Fm.,13.128867149,1.9579855204,0.4861355126,143.29232788,12.250000954,65000
1199.352,HORDALAND GP.,Utsira Fm.,13.170084,1.9580452442,0.4648860395,143.16732788,12.250000954,65000
1199.504,HORDALAND GP.,Utsira Fm.,13.147497177,1.9525873661,0.4754717052,143.02558899,12.250000954,65000
1199.656,HORDALAND GP.,Utsira Fm.,13.127370834,1.9375048876,0.5324434042,143.81332397,12.250000954,65000
1199.808,HORDALAND GP.,Utsira Fm.,13.138368607,1.9264645576,0.5887403488,143.50361633,12.250000954,65000
1199.96,HORDALAND GP.,Utsira Fm.,13.139269829,1.9332141876,0.5944740772,143.13287354,12.250000954,65000
1200.112,HORDALAND GP.,Utsira Fm.,13.167376518,1.9584867954,0.5661998987,142.56463623,12.250000954,65000
1200.264,HORDALAND GP.,Utsira Fm.,13.213935852,1.9599670172,0.5394092798,140.92782593,12.250000954,65000
1200.416,HORDALAND GP.,Utsira Fm.,13.28796196,1.9419894218,0.5236953497,142.88189697,12.250000954,65000
1200.568,HORDALAND GP.,Utsira Fm.,13.378990173,1.9177345037,0.5056849122,145.1725769,12.250000954,65000
1200.72,HORDALAND GP.,Utsira Fm.,13.404067993,1.9112536907,0.4980776608,146.48490906,12.250000954,65000
1200.872,HORDALAND GP.,Utsira Fm.,13.377766609,1.9177670479,0.4974453747,147.34350586,12.250000954,65000
1201.024,HORDALAND GP.,Utsira Fm.,13.384658813,1.9244217873,0.4961093366,146.14009094,12.250000954,65000
1201.176,HORDALAND GP.,Utsira Fm.,13.409617424,1.938796401,0.4916028678,144.02886963,12.250000954,65000
1201.328,HORDALAND GP.,Utsira Fm.,13.424435616,1.9560374022,0.4860571325,143.87007141,12.250000954,65000
1201.48,HORDALAND GP.,Utsira Fm.,13.4559412,1.9689743519,0.4850589633,146.75230408,12.250000954,65000
1201.632,HORDALAND GP.,Utsira Fm.,13.454024315,1.9598165751,0.4896599948,150.74179077,12.250000954,65000
1201.784,HORDALAND GP.,Utsira Fm.,13.445958138,1.9354081154,0.4895463884,152.5728302,12.250000954,65000
1201.936,HORDALAND GP.,Utsira Fm.,13.459522247,1.9191280603,0.4829419255,152.24868774,12.250000954,65000
1202.088,HORDALAND GP.,Utsira Fm.,13.524435043,1.925868988,0.4911480844,151.86056519,12.250000954,65000
1202.24,HORDALAND GP.,Utsira Fm.,13.634339333,1.9450031519,0.5165745616,148.79626465,12.250000954,65000
1202.392,HORDALAND GP.,Utsira Fm.,13.671954155,1.960060358,0.5427642465,147.67880249,12.250000954,65000
1202.544,HORDALAND GP.,Utsira Fm.,13.66274929,1.9608715773,0.5455878377,149.22210693,12.250000954,65000
1202.696,HORDALAND GP.,Utsira Fm.,13.674071312,1.9529122114,0.5317873359,147.97637939,12.250000954,65000
1202.848,HORDALAND GP.,Utsira Fm.,13.59876442,1.9448037148,0.5407814384,145.46260071,12.250000954,65000
1203.0,HORDALAND GP.,Utsira Fm.,13.508014679,1.945022583,0.5497789979,144.52427673,12.250000954,65000
1203.152,HORDALAND GP.,Utsira Fm.,13.492486,1.9595652819,0.5445588231,142.47441101,12.250000954,65000
1203.304,HORDALAND GP.,Utsira Fm.,13.547854424,1.9803436995,0.5394877791,140.65649414,12.250000954,65000
1203.456,HORDALAND GP.,Utsira Fm.,13.618406296,1.9936782122,0.5420079231,141.49769592,12.250000954,65000
1203.608,HORDALAND GP.,Utsira Fm.,13.65040493,1.9955848455,0.5366794467,142.44882202,12.250000954,65000
1203.76,HORDALAND GP.,Utsira Fm.,13.602431297,1.9903672934,0.5193778872,142.40289307,12.250000954,65000
1203.912,HORDALAND GP.,Utsira Fm.,13.494604111,1.9765503407,0.5011143088,141.2381897,12.250000954,65000
1204.064,HORDALAND GP.,Utsira Fm.,13.397969246,1.9617151022,0.4942710102,140.81889343,12.250000954,65000
1204.216,HORDALAND GP.,Utsira Fm.,13.314504623,1.9573692083,0.5062607527,141.17420959,12.250000954,65000
1204.368,HORDALAND GP.,Utsira Fm.,13.256827354,1.9706661701,0.5289781094,143.13352966,12.250000954,65000
1204.52,HORDALAND GP.,Utsira Fm.,13.236593246,1.9913365841,0.5408408642,145.78445435,12.250000954,65000
1204.672,HORDALAND GP.,Utsira Fm.,13.223608017,2.0052876472,0.5242798328,148.34481812,12.250000954,65000
1204.824,HORDALAND GP.,Utsira Fm.,13.184770584,2.0052058697,0.4988150299,147.83366394,12.250000954,65000
1204.976,HORDALAND GP.,Utsira Fm.,13.122163773,2.0005018711,0.4900870025,145.21554565,12.250000954,65000
1205.128,HORDALAND GP.,Utsira Fm.,13.049208641,1.9971959591,0.5021823049,142.81233215,12.250000954,65000
1205.28,HORDALAND GP.,Utsira Fm.,12.994795799,1.9977225065,0.5241693258,141.37203979,12.250000954,65000
1205.432,HORDALAND GP.,Utsira Fm.,12.972601891,1.9934314489,0.5409178734,141.67520142,12.250000954,65000
1205.584,HORDALAND GP.,Utsira Fm.,12.96198082,1.9831827879,0.5380207896,143.75787354,12.250000954,65000
1205.736,HORDALAND GP.,Utsira Fm.,12.934985161,1.9691171646,0.5262733698,146.3125,12.250000954,65000
1205.888,HORDALAND GP.,Utsira Fm.,12.90117836,1.95049119,0.519415319,147.99557495,12.250000954,65000
1206.04,HORDALAND GP.,Utsira Fm.,12.886901855,1.9368736744,0.5206092,149.24803162,12.250000954,65000
1206.192,HORDALAND GP.,Utsira Fm.,12.884066582,1.9285484552,0.5202228427,149.9271698,12.250000954,65000
1206.344,HORDALAND GP.,Utsira Fm.,12.887024879,1.9253321886,0.5214263201,151.23622131,12.250000954,65000
1206.496,HORDALAND GP.,Utsira Fm.,12.894804955,1.9179897308,0.5257026553,150.32382202,12.250000954,65000
1206.648,HORDALAND GP.,Utsira Fm.,12.905171394,1.8985661268,0.5236346126,145.82513428,12.250000954,65000
1206.8,HORDALAND GP.,Utsira Fm.,12.935371399,1.8729002476,0.515640676,142.99703979,12.250000954,65000
1206.952,HORDALAND GP.,Utsira Fm.,12.997385979,1.8522459269,0.5040022731,140.03904724,12.250000954,65000
1207.104,HORDALAND GP.,Utsira Fm.,13.074562073,1.8542845249,0.4988426566,140.00886536,12.250000954,65000
1207.256,HORDALAND GP.,Utsira Fm.,13.135995865,1.8748395443,0.4939807653,140.47932434,12.250000954,65000
1207.408,HORDALAND GP.,Utsira Fm.,13.165070534,1.8986526728,0.4899145365,143.76148987,12.250000954,65000
1207.56,HORDALAND GP.,Utsira Fm.,13.213774681,1.9074246883,0.4959267974,147.04724121,12.250000954,65000
1207.712,HORDALAND GP.,Utsira Fm.,13.296703339,1.8966517448,0.5025405288,146.29920959,12.250000954,65000
1207.864,HORDALAND GP.,Utsira Fm.,13.371843338,1.8758192062,0.4960646033,146.70341492,12.250000954,65000
1208.016,HORDALAND GP.,Utsira Fm.,13.416292191,1.8630119562,0.4819523096,145.0446167,12.250000954,65000
1208.168,HORDALAND GP.,Utsira Fm.,13.442815781,1.8708802462,0.4802991748,142.84104919,12.250000954,65000
1208.32,HORDALAND GP.,Utsira Fm.,13.48604393,1.8972176313,0.4904525876,143.15272522,12.250000954,65000
1208.472,HORDALAND GP.,Utsira Fm.,13.558768272,1.9250435829,0.4906318486,144.23326111,12.250000954,65000
1208.624,HORDALAND GP.,Utsira Fm.,13.639585495,1.9424510002,0.4733395875,147.04823303,12.250000954,65000
1208.776,HORDALAND GP.,Utsira Fm.,13.698293686,1.941642642,0.4606418014,148.57447815,12.250000954,65000
1208.928,HORDALAND GP.,Utsira Fm.,13.726358414,1.9258104563,0.475709796,148.02067566,12.250000954,65000
1209.08,HORDALAND GP.,Utsira Fm.,13.726387978,1.9114075899,0.4988619685,146.99212646,12.250000954,65000
1209.232,HORDALAND GP.,Utsira Fm.,13.716195107,1.9105876684,0.509621799,144.65879822,12.250000954,65000
1209.384,HORDALAND GP.,Utsira Fm.,13.744617462,1.9148548841,0.5164020061,144.39205933,12.250000954,65000
1209.536,HORDALAND GP.,Utsira Fm.,13.822004318,1.9100785255,0.5259621739,145.95767212,12.250000954,65000
1209.688,HORDALAND GP.,Utsira Fm.,13.871906281,1.8965833187,0.5273633599,145.89764404,12.250000954,65000
1209.84,HORDALAND GP.,Utsira Fm.,13.860574722,1.8924297094,0.5131222606,146.83595276,12.250000954,65000
1209.992,HORDALAND GP.,Utsira Fm.,13.837948799,1.901695013,0.4968519807,146.56988525,12.250000954,65000
1210.144,HORDALAND GP.,Utsira Fm.,13.853614807,1.9121652842,0.4995479286,146.93208313,12.250000954,65000
1210.296,HORDALAND GP.,Utsira Fm.,13.903765678,1.9144611359,0.5249400139,146.53411865,12.250000954,65000
1210.448,HORDALAND GP.,Utsira Fm.,13.934589386,1.9067786932,0.556987524,146.77952576,12.250000954,65000
1210.6,HORDALAND GP.,Utsira Fm.,13.939619064,1.8917201757,0.5745050907,146.62368774,12.250000954,65000
1210.752,HORDALAND GP.,Utsira Fm.,13.953975677,1.8660423756,0.5650929213,148.61843872,12.250000954,65000
1210.904,HORDALAND GP.,Utsira Fm.,13.955130577,1.8336533308,0.5336316228,150.43011475,12.250000954,65000
1211.056,HORDALAND GP.,Utsira Fm.,13.904878616,1.810541749,0.5061903,151.94850159,12.250000954,65000
1211.208,HORDALAND GP.,Utsira Fm.,13.848516464,1.80722332,0.4988450408,153.12304688,12.250000954,65000
1211.36,HORDALAND GP.,Utsira Fm.,13.829374313,1.8230031729,0.5099642873,150.88877869,12.250000954,65000
1211.512,HORDALAND GP.,Utsira Fm.,13.858189583,1.8495811224,0.5250320435,149.6578064,12.250000954,65000
1211.664,HORDALAND GP.,Utsira Fm.,13.926913261,1.879306674,0.5264090896,147.9806366,12.250000954,65000
1211.816,HORDALAND GP.,Utsira Fm.,13.963969231,1.9032546282,0.5179032087,148.15649414,12.250000954,65000
1211.968,HORDALAND GP.,Utsira Fm.,13.919750214,1.9139871597,0.5115228891,150.42202759,12.250000954,65000
1212.12,HORDALAND GP.,Utsira Fm.,13.85568428,1.9150848389,0.5092195868,150.62980652,12.250000954,65000
1212.272,HORDALAND GP.,Utsira Fm.,13.802510262,1.9135513306,0.5051973462,150.83758545,12.250000954,65000
1212.424,HORDALAND GP.,Utsira Fm.,13.72855854,1.9155973196,0.4969965219,151.29953003,12.250000954,65000
1212.576,HORDALAND GP.,Utsira Fm.,13.699876785,1.9209680557,0.4960240126,153.69322205,12.250000954,65000
1212.728,HORDALAND GP.,Utsira Fm.,13.735653877,1.9213175774,0.5085523129,159.24407959,12.250000954,65000
1212.88,HORDALAND GP.,Utsira Fm.,13.761552811,1.9094847441,0.524405539,162.2099762,12.250000954,65000
1213.032,HORDALAND GP.,Utsira Fm.,13.765015602,1.8855301142,0.5280966759,162.19651794,12.250000954,65000
1213.184,HORDALAND GP.,Utsira Fm.,13.77941227,1.8664422035,0.5103642344,157.35925293,12.250000954,65000
1213.336,HORDALAND GP.,Utsira Fm.,13.825277328,1.8694040775,0.4850131273,149.86843872,12.250000954,65000
1213.488,HORDALAND GP.,Utsira Fm.,13.896017075,1.8870326281,0.4741136432,147.69914246,12.250000954,65000
1213.64,HORDALAND GP.,Utsira Fm.,13.988473892,1.8938640356,0.4785020351,149.54133606,12.250000954,65000
1213.792,HORDALAND GP.,Utsira Fm.,14.070606232,1.8835070133,0.4785810113,152.18701172,12.250000954,65000
1213.944,HORDALAND GP.,Utsira Fm.,14.094322205,1.8757588863,0.4750894308,154.40715027,12.250000954,65000
1214.096,HORDALAND GP.,Utsira Fm.,14.094083786,1.8754372597,0.4833726585,155.62893677,12.250000954,65000
1214.248,HORDALAND GP.,Utsira Fm.,14.135655403,1.872191906,0.4986664653,152.98751831,12.250000954,65000
1214.4,HORDALAND GP.,Utsira Fm.,14.225239754,1.8624988794,0.5093284845,150.79592896,12.250000954,65000
1214.552,HORDALAND GP.,Utsira Fm.,14.317484856,1.8563450575,0.51261127,151.18109131,12.250000954,65000
1214.704,HORDALAND GP.,Utsira Fm.,14.338129997,1.8520634174,0.5205655694,152.89239502,12.250000954,65000
1214.856,HORDALAND GP.,Utsira Fm.,14.271223068,1.8355098963,0.5368295312,157.72538757,12.250000954,65000
1215.008,HORDALAND GP.,Utsira Fm.,14.177256584,1.8115985394,0.5450071096,161.79626465,12.250000954,65000
1215.16,HORDALAND GP.,Utsira Fm.,14.077869415,1.7907874584,0.5370620489,165.59710693,12.250000954,65000
1215.312,HORDALAND GP.,Utsira Fm.,14.039502144,1.7736179829,0.5179944634,168.81494141,12.250000954,65000
1215.464,HORDALAND GP.,Utsira Fm.,14.081010818,1.756456852,0.5021085143,170.31298828,12.250000954,65000
1215.616,HORDALAND GP.,Utsira Fm.,14.08535862,1.7393018007,0.5006051064,169.34907532,12.250000954,65000
1215.768,HORDALAND GP.,Utsira Fm.,14.081981659,1.715436697,0.5078998804,164.93928528,12.250000954,65000
1215.92,HORDALAND GP.,Utsira Fm.,14.097407341,1.7019882202,0.5248823166,158.54823303,12.250000954,65000
1216.072,HORDALAND GP.,Utsira Fm.,14.096539497,1.7273612022,0.5451074243,153.13780212,12.250000954,65000
1216.224,HORDALAND GP.,Utsira Fm.,14.092290878,1.7663785219,0.5553140044,147.59776306,12.250000954,65000
1216.376,HORDALAND GP.,Utsira Fm.,14.080648422,1.7905402184,0.555013895,146.89961243,12.250000954,65000
1216.528,HORDALAND GP.,Utsira Fm.,14.075368881,1.80479002,0.5493162274,147.54789734,12.250000954,65030
1216.68,HORDALAND GP.,Utsira Fm.,14.090128899,1.8217326403,0.5406078696,146.53739929,12.250000954,65030
1216.832,HORDALAND GP.,Utsira Fm.,14.116596222,1.8419713974,0.5188144445,147.53543091,12.250000954,65000
1216.984,HORDALAND GP.,Utsira Fm.,14.145516396,1.8584594727,0.4854243696,147.91809082,12.250000954,65000
1217.136,HORDALAND GP.,Utsira Fm.,14.166482925,1.8675043583,0.4700517654,149.12324524,12.250000954,65000
1217.288,HORDALAND GP.,Utsira Fm.,14.174069405,1.8676645756,0.4885114133,150.32841492,12.250000954,65000
1217.44,HORDALAND GP.,Utsira Fm.,14.189098358,1.8577680588,0.511320889,150.99769592,12.250000954,65000
1217.592,HORDALAND GP.,Utsira Fm.,14.211764336,1.8415755033,0.5080874562,148.45176697,12.250000954,65000
1217.744,HORDALAND GP.,Utsira Fm.,14.211277008,1.8264887333,0.4904420078,148.20373535,12.250000954,65000
1217.896,HORDALAND GP.,Utsira Fm.,14.231534958,1.8217352629,0.4927829802,148.34907532,12.250000954,65000
1218.048,HORDALAND GP.,Utsira Fm.,14.315834999,1.825045228,0.5286380053,145.67355347,12.250000954,65000
1218.2,HORDALAND GP.,Utsira Fm.,14.419011116,1.8264294863,0.5627344251,147.10728455,12.250000954,65000
1218.352,HORDALAND GP.,Utsira Fm.,14.499372482,1.82134974,0.5677807331,148.34613037,12.250000954,65000
1218.504,HORDALAND GP.,Utsira Fm.,14.551825523,1.8164024353,0.5548947453,148.16732788,12.250000954,65000
1218.656,HORDALAND GP.,Utsira Fm.,14.58468914,1.8206039667,0.54714185,148.56889343,12.250000954,65000
1218.808,HORDALAND GP.,Utsira Fm.,14.596291542,1.8326597214,0.5503540039,148.97703552,12.250000954,65000
1218.96,HORDALAND GP.,Utsira Fm.,14.596270561,1.8400162458,0.5447631478,147.6056366,12.250000954,65000
1219.112,HORDALAND GP.,Utsira Fm.,14.608203888,1.8366523981,0.5411071181,146.38780212,12.250000954,65000
1219.264,HORDALAND GP.,Utsira Fm.,14.635791779,1.8294084072,0.5417096615,146.72441101,12.250000954,65000
1219.416,HORDALAND GP.,Utsira Fm.,14.658058167,1.8271776438,0.5580699444,148.81069946,12.250000954,65000
1219.568,HORDALAND GP.,Utsira Fm.,14.665163994,1.8312336206,0.5953484774,149.71751404,12.250000954,65000
1219.72,HORDALAND GP.,Utsira Fm.,14.65961647,1.8373152018,0.6260848045,152.77033997,12.250000954,65000
1219.872,HORDALAND GP.,Utsira Fm.,14.662586212,1.8464628458,0.618105948,150.32151794,12.250000954,65000
1220.024,HORDALAND GP.,Utsira Fm.,14.682358742,1.8554360867,0.5626860857,148.45127869,12.250000954,65000
1220.176,HORDALAND GP.,Utsira Fm.,14.683414459,1.8589493036,0.5034531951,147.89025879,12.250000954,65000
1220.328,HORDALAND GP.,Utsira Fm.,14.688434601,1.856721282,0.4853087068,147.42585754,12.250000954,65000
1220.48,HORDALAND GP.,Utsira Fm.,14.736414909,1.8505712748,0.496946454,148.00984192,12.250000954,65000
1220.632,HORDALAND GP.,Utsira Fm.,14.808297157,1.8430523872,0.5120487213,148.06791687,12.250000954,65000
1220.784,HORDALAND GP.,Utsira Fm.,14.876851082,1.8340744972,0.5172921419,147.28314209,12.250000954,65000
1220.936,HORDALAND GP.,Utsira Fm.,14.94063282,1.828368187,0.5159128904,146.22244263,12.250000954,65030
1221.088,HORDALAND GP.,Utsira Fm.,14.996161461,1.8295228481,0.5124033093,147.74737549,12.250000954,65030
1221.24,HORDALAND GP.,Utsira Fm.,15.041924477,1.8334077597,0.5077378154,151.15370178,12.250000954,65030
1221.392,HORDALAND GP.,Utsira Fm.,15.08288765,1.8326722383,0.5228475332,151.59005737,12.250000954,65000
1221.544,HORDALAND GP.,Utsira Fm.,15.102834702,1.8277368546,0.5572510362,151.94717407,12.250000954,65000
1221.696,HORDALAND GP.,Utsira Fm.,15.109052658,1.8230855465,0.5713598728,150.93011475,12.250000954,65000
1221.848,HORDALAND GP.,Utsira Fm.,15.120038033,1.8167026043,0.5414483547,147.71554565,12.250000954,65000
1222.0,HORDALAND GP.,Utsira Fm.,15.124620438,1.8101295233,0.4975152314,147.31529236,12.250000954,65000
1222.152,HORDALAND GP.,Utsira Fm.,15.125435829,1.8143155575,0.4856302142,150.78117371,12.250000954,65000
1222.304,HORDALAND GP.,Utsira Fm.,15.127731323,1.8246583939,0.5073943138,151.35728455,12.250000954,65000
1222.456,HORDALAND GP.,Utsira Fm.,15.129580498,1.8312951326,0.5251774788,150.9609375,12.250000954,65000
1222.608,HORDALAND GP.,Utsira Fm.,15.125282288,1.8242411613,0.5320708156,150.0357666,12.250000954,65000
1222.76,HORDALAND GP.,Utsira Fm.,15.121046066,1.8154507875,0.5380770564,148.02952576,12.250000954,65000
