DEPTH_MD,GROUP,FORMATION,CALI,RHOB,NPHI,DTC,BS,LITHOLOGY
2033.832,3,5,13.171294212,2.1439492702,0.4146870077,109.3067627,2,Sandstone
2033.984,3,5,13.294142723,2.144920826,0.3930101991,107.32382202,2,Sandstone
2034.136,3,5,13.343252182,2.1438500881,0.3729608059,105.72113037,2,Sandstone
2034.288,3,5,13.400100708,2.1383421421,0.3554439843,104.84022522,2,Sandstone
2034.44,3,5,13.522634506,2.1284797192,0.3487588763,108.19635773,2,Sandstone
2034.592,3,5,13.714989662,2.1172401905,0.3584297001,108.57562256,2,Sandstone
2034.744,3,5,13.780697823,2.1119811535,0.3719602823,109.17601776,2,Sandstone
2034.896,3,5,13.546005249,2.1102538109,0.3691368401,108.57234192,2,Sandstone
2035.048,3,5,13.3013134,2.1137149334,0.3511069715,109.1792984,2,Sandstone
2035.2,3,5,13.241737366,2.1217637062,0.34011361,108.5670929,2,Sandstone
2035.352,3,5,13.201544762,2.1237442493,0.3405918479,108.99901581,2,Sandstone
2035.504,3,5,13.195794106,2.1200652122,0.3370956481,108.87434387,2,Sandstone
2035.656,3,5,13.22278595,2.1151740551,0.3292133808,108.7485199,2,Sandstone
2035.808,3,5,13.230140686,2.1117944717,0.3309978247,108.1875,2,Sandstone
2035.96,3,5,13.199258804,2.1109392643,0.3439711928,107.19012451,2,Sandstone
2036.112,3,5,13.153727531,2.1087613106,0.3506002724,106.75228882,2,Sandstone
2036.264,3,5,13.074707031,2.108934164,0.3442643583,106.5639801,2,Sandstone
2036.416,3,5,12.998408318,2.1127026081,0.3347842395,106.9954071,2,Sandstone
2036.568,3,5,13.001605034,2.1187353134,0.3306388855,106.01312256,2,Sandstone
2036.72,3,5,13.069863319,2.1248137951,0.3374050558,105.01574707,2,Sandstone
2036.872,3,5,13.142148972,2.1287417412,0.3503963649,104.57054138,2,Sandstone
2037.024,3,5,13.207396507,2.1280169487,0.3587112725,104.19537354,2,Sandstone
2037.176,3,5,13.230144501,2.1223332882,0.3519552648,103.02804565,2,Sandstone
2037.328,3,5,13.194821358,2.1188395023,0.3367705345,103.18257904,2,Sandstone
2037.48,3,5,13.137420654,2.1254458427,0.3298861384,102.76263428,2,Sandstone
2037.632,3,5,13.09636879,2.1382510662,0.3317085803,102.99211884,2,Sandstone
2037.784,3,5,13.105368614,2.1449146271,0.3385737836,103.18109894,2,Sandstone
2037.936,3,5,13.168663025,2.1472845078,0.3418766558,102.76607513,2,Sandstone
2038.088,3,5,13.24709034,2.1454174519,0.3408075273,102.65994263,2,Sandstone
2038.24,3,5,13.292404175,2.1424603462,0.335119307,102.56643677,2,Sandstone
2038.392,3,5,13.268333435,2.137301445,0.3309957087,102.38336945,2,Sandstone
2038.544,3,5,13.187866211,2.1372151375,0.3312582374,102.07726288,2,Sandstone
2038.696,3,5,13.153909683,2.1335961819,0.3284626305,101.76557922,2,Sandstone
2038.848,3,5,13.236224174,2.1306395531,0.3236737251,101.98687744,2,Sandstone
2039.0,3,5,13.308356285,2.1293153763,0.332410574,101.58661652,2,Sandstone
2039.152,3,5,13.316765785,2.1253693104,0.3464102447,101.76861572,2,Sandstone
2039.304,3,5,13.2804842,2.1149778366,0.3468701839,101.98679352,2,Sandstone
2039.456,3,5,13.15948391,2.1135470867,0.3358173668,102.52706909,2,Sandstone
2039.608,3,5,13.094842911,2.1300098896,0.3272262514,102.38730621,2,Sandstone
2039.76,3,5,13.141471863,2.1432030201,0.334836781,102.46234894,2,Sandstone
2039.912,3,5,13.184217453,2.1445405483,0.3465577662,102.5558548,2,Sandstone
2040.064,3,5,13.178470612,2.1436228752,0.3503156304,101.80970764,2,Sandstone
2040.216,3,5,13.152171135,2.1417081356,0.3522001803,101.8510437,2,Sandstone
2040.368,3,5,13.082564354,2.1380171776,0.3597578704,101.96013641,2,Sandstone
2040.52,3,5,12.934458733,2.1309843063,0.3647407889,102.0692215,2,Sandstone
2040.672,3,5,12.811405182,2.1304860115,0.362303555,102.17831421,2,Sandstone
2040.824,3,5,12.803865433,2.1291725636,0.3557597697,101.98769379,2,Sandstone
2040.976,3,5,12.809474945,2.120193243,0.3588012457,101.76951599,2,Sandstone
2041.128,3,5,12.78000927,2.1147453785,0.372174561,101.57971954,2,Sandstone
2041.28,3,5,12.729193687,2.107468605,0.380163461,101.39271545,2,Sandstone
2041.432,3,5,12.710585594,2.1098303795,0.3805827498,101.54428864,2,Sandstone
2041.584,3,5,12.706377029,2.1125438213,0.3729480803,101.39369965,2,Sandstone
2041.736,3,5,12.698707581,2.1192193031,0.3791550398,102.44094849,2,Sandstone
2041.888,3,5,12.713898659,2.1160690784,0.3951460719,102.31077576,2,Sandstone
2042.04,3,5,12.79207325,2.1108567715,0.4048684537,102.03026581,2,Sandstone
2042.192,3,5,12.893432617,2.1038088799,0.4118145704,101.6107254,2,Sandstone
2042.344,3,5,12.932394028,2.1002030373,0.4124414027,101.95062256,2,Sandstone
2042.496,3,5,12.901311874,2.1011483669,0.4111476541,101.778862,2,Sandstone
2042.648,3,5,12.772234917,2.1115095615,0.4101018906,102.13582611,2,Sandstone
2042.8,3,5,12.594522476,2.1294510365,0.4099387527,102.51722717,2,Sandstone
2042.952,3,5,12.527608871,2.1495559216,0.4081429243,101.85021973,2,Sandstone
2043.104,3,5,12.537022591,2.1547818184,0.3964501917,102.29625702,2,Sandstone
2043.256,3,5,12.576523781,2.1511399746,0.3831718266,102.45669556,2,Sandstone
2043.408,3,5,12.594719887,2.1449975967,0.3777469695,102.55019379,2,Sandstone
2043.56,3,5,12.566959381,2.1459608078,0.3802136481,102.23769379,2,Sandstone
2043.712,3,5,12.538107872,2.14580369,0.3884997368,102.43036652,2,Sandstone
2043.864,3,5,12.497599602,2.1385159492,0.3886114061,102.71087646,2,Sandstone
2044.016,3,5,12.476940155,2.1315562725,0.3825261891,102.10630035,2,Sandstone
2044.168,3,5,12.504741669,2.1295118332,0.3743055463,102.64173126,2,Sandstone
2044.32,3,5,12.549528122,2.1301643848,0.3694737256,102.43011475,2,Sandstone
2044.472,3,5,12.582420349,2.1236548424,0.3689107001,102.21555328,2,Sandstone
2044.624,3,5,12.608265877,2.1271958351,0.3708091378,101.81659698,2,Sandstone
2044.776,3,5,12.649510384,2.1353340149,0.3650521338,102.80641937,2,Sandstone
2044.928,3,5,12.738946915,2.1450331211,0.3521775901,103.4739151,2,Sandstone
2045.08,3,5,12.882459641,2.1385345459,0.3411125839,103.71997833,2,Sandstone
2045.232,3,5,12.972970963,2.1296536922,0.348097086,104.11630249,2,Sandstone
2045.384,3,5,12.983223915,2.1264951229,0.3601863384,104.29183197,2,Sandstone
2045.536,3,5,12.961038589,2.1293346882,0.3580318391,104.41650391,2,Sandstone
2045.688,3,5,12.928253174,2.1253159046,0.3488984406,104.54117584,2,Sandstone
2045.84,3,5,12.924972534,2.1261789799,0.3480987847,104.25246429,2,Sandstone
2045.992,3,5,12.97099781,2.1349816322,0.3673321605,104.34203339,2,Sandstone
2046.144,3,5,13.072631836,2.1435053349,0.3972323239,104.52903748,2,Sandstone
2046.296,3,5,13.179737091,2.1374447346,0.4160082042,104.92076874,2,Sandstone
2046.448,3,5,13.232387543,2.1274783611,0.4130794108,105.15305328,2,Sandstone
2046.6,3,5,13.248641968,2.1064736843,0.3974131942,105.34005737,2,Sandstone
2046.752,3,5,13.221323013,2.1055448055,0.3893092275,104.86811066,2,Sandstone
2046.904,3,5,13.131211281,2.1138708591,0.3973616362,104.67420959,2,Sandstone
2047.056,3,5,13.109083176,2.1284000874,0.4034993649,104.58071136,2,Sandstone
2047.208,3,5,13.265921593,2.1278944016,0.405841887,104.71308899,2,Sandstone
2047.36,3,5,13.429656982,2.1203632355,0.4007371664,104.59989929,2,Sandstone
2047.512,3,5,13.45139122,2.106218338,0.3944200277,104.7121048,2,Sandstone
2047.664,3,5,13.388805389,2.1104888916,0.390651077,104.79970551,2,Sandstone
2047.816,3,5,13.271468163,2.1211295128,0.3825545311,104.86203766,2,Sandstone
2047.968,3,5,13.156835556,2.126134634,0.3832808137,104.92437744,2,Sandstone
2048.12,3,5,13.092670441,2.1291041374,0.3839741051,104.98670959,2,Sandstone
2048.272,3,5,12.984431267,2.1260812283,0.3827003837,105.29428864,2,Sandstone
2048.424,3,5,12.906564713,2.1312704086,0.3882434964,104.88615417,2,Sandstone
2048.576,3,5,12.931289673,2.1386322975,0.3973907828,105.72441101,2,Sandstone
2048.728,3,5,13.017465591,2.1460237503,0.4160932302,105.36876678,2,Sandstone
2048.88,3,5,13.061587334,2.1541137695,0.4225694537,105.39720154,2,Sandstone
2049.032,3,5,12.974521637,2.1480712891,0.4147733748,105.66732025,2,Sandstone
2049.184,3,5,12.857330322,2.131944418,0.4083275497,105.93744659,2,Sandstone
2049.336,3,5,12.82905674,2.1257483959,0.4173731804,105.76049805,2,Sandstone
2049.488,3,5,12.880494118,2.1273233891,0.4341359138,105.44882202,2,Sandstone
2049.64,3,5,12.958675385,2.1215722561,0.4329647124,105.23228455,2,Sandstone
2049.792,3,5,13.006271362,2.1032636166,0.4206048846,105.04527283,2,Sandstone
2049.944,3,5,13.038459778,2.0846076012,0.4036601782,104.527565,2,Sandstone
2050.096,3,5,13.187777519,2.0775654316,0.3943037689,104.98704529,2,Sandstone
2050.248,3,5,13.522997856,2.0828676224,0.3874818981,105.9381485,2,Sandstone
2050.4,3,5,13.57152462,2.0885324478,0.3684621453,105.86023712,2,Sandstone
2050.552,3,5,13.620052338,2.0963737965,0.3457703888,106.07611084,2,Sandstone
2050.704,3,5,13.658549309,2.1031196117,0.3298506737,104.98047638,2,Sandstone
2050.856,3,5,13.379648209,2.0987555981,0.3326015174,104.42372894,2,Sandstone
2051.008,3,5,13.416939735,2.0959148407,0.3517239988,103.91404724,2,Sandstone
2051.16,3,5,13.23211956,2.0959517956,0.3639382124,104.07152557,2,Sandstone
2051.312,3,5,12.94895649,2.1078486443,0.3556922376,104.59941101,2,Sandstone
2051.464,3,5,12.891201019,2.129899025,0.3389908671,104.93241119,2,Sandstone
2051.616,3,5,12.907649994,2.1328353882,0.3353250325,105.72703552,2,Sandstone
2051.768,3,5,12.797503471,2.1230075359,0.3444551229,106.13581848,2,Sandstone
2051.92,3,5,12.817863464,2.1101398468,0.3474367559,105.33037567,2,Sandstone
2052.072,3,5,12.739099503,2.1044089794,0.3579498827,104.82021332,2,Sandstone
2052.224,3,5,12.540906906,2.099625349,0.3925496936,104.90674591,2,Sandstone
2052.376,3,5,12.532313347,2.0977060795,0.4233178198,105.12491608,2,Sandstone
2052.528,3,5,12.420815468,2.0937290192,0.4160471261,105.05413055,2,Sandstone
2052.68,3,5,12.393280029,2.0958757401,0.3903675377,104.9114151,2,Sandstone
2052.832,3,5,12.358351707,2.0949134827,0.3755782545,104.78674316,2,Sandstone
2052.984,3,5,12.254199982,2.0925371647,0.3811351061,105.18963623,2,Sandstone
2053.136,3,5,12.200819969,2.0786519051,0.3860780597,105.24359894,2,Sandstone
2053.288,3,5,12.163350105,2.065977335,0.3804214597,105.75476074,2,Sandstone
2053.44,3,5,12.159105301,2.0784871578,0.3694291711,105.6957016,2,Sandstone
2053.592,3,5,12.199564934,2.0973973274,0.3670928478,106.12549591,2,Sandstone
2053.744,3,5,12.335944176,2.10324049,0.3819614649,106.93585968,2,Sandstone
2053.896,3,5,12.475028038,2.0969152451,0.4002920091,106.75771332,2,Sandstone
2054.048,3,5,12.510134697,2.0965080261,0.4188602567,106.43405151,2,Sandstone
2054.2,3,5,12.609289169,2.100256443,0.4175922871,105.82054138,2,Sandstone
2054.352,3,5,12.844229698,2.104146719,0.3947777152,106.36974335,2,Sandstone
2054.504,3,5,12.957240105,2.1015231609,0.3689980805,106.36908722,2,Sandstone
2054.656,3,5,12.848290443,2.0931885242,0.3448430896,105.76590729,2,Sandstone
2054.808,3,5,12.753196716,2.0873720646,0.3322399855,106.10842896,2,Sandstone
2054.96,3,5,12.638347626,2.0925192833,0.3276621699,105.95669556,2,Sandstone
2055.112,3,5,12.422469139,2.1046512127,0.3254345059,105.91666412,2,Sandstone
2055.264,3,5,12.351266861,2.1169126034,0.3124496341,105.833992,2,Sandstone
2055.416,3,5,12.417822838,2.1325752735,0.2947160006,106.03936768,2,Sandstone
2055.568,3,5,12.438322067,2.1356556416,0.2923320234,106.3110199,2,Sandstone
2055.72,3,5,12.447833061,2.1218283176,0.3096418381,106.25196075,2,Sandstone
2055.872,3,5,12.473615646,2.1052165031,0.3221895397,106.31003571,2,Sandstone
2056.024,3,5,12.43392086,2.092369318,0.3162832856,106.90386963,2,Sandstone
2056.176,3,5,12.324573517,2.0985684395,0.3148504794,107.30905151,2,Sandstone
2056.328,3,5,12.236167908,2.1108703613,0.3315447867,107.31446838,2,Sandstone
2056.48,3,5,12.243806839,2.1139173508,0.3542028964,107.22096252,2,Sandstone
2056.632,3,5,12.300164223,2.124506712,0.3659789264,106.78723907,2,Sandstone
2056.784,3,5,12.34401989,2.1178600788,0.3651547432,106.44290924,2,Sandstone
2056.936,3,5,12.339477539,2.1179380417,0.3635365367,106.25589752,2,Sandstone
2057.088,3,5,12.326227188,2.113244772,0.3705922365,106.24679565,2,Sandstone
2057.24,3,5,12.27791214,2.1108903885,0.3839490414,106.34030151,2,Sandstone
2057.392,3,5,12.243462563,2.1100654602,0.3938254416,105.74770355,2,Sandstone
2057.544,3,5,12.313124657,2.1120839119,0.39679721,105.99967194,2,Sandstone
2057.696,3,5,12.38019371,2.1171786785,0.3944604397,106.49163055,2,Sandstone
2057.848,3,5,12.366238594,2.1245369911,0.388238579,106.33021545,2,Sandstone
2058.0,3,5,12.354192734,2.1128175259,0.3838136494,106.41879272,2,Sandstone
2058.152,3,5,12.350542068,2.088486433,0.3901647329,107.79084778,2,Sandstone
2058.304,3,5,12.350960732,2.0515189171,0.3968749344,109.67092896,2,Sandstone
2058.456,3,5,12.484974861,2.0234107971,0.4016580582,110.60334778,2,Sandstone
2058.608,3,5,13.057939529,2.0031208992,0.4020518661,110.90157318,2,Sandstone
2058.76,3,5,13.819225311,2.0036578178,0.3963181376,109.90583801,2,Sandstone
2058.912,3,5,14.204496384,2.0090286732,0.375837177,110.01394653,2,Sandstone
2059.064,3,5,14.356877327,2.0151534081,0.3462902606,109.96407318,2,Sandstone
2059.216,3,5,14.527885437,1.9873732328,0.3361890614,111.9457016,2,Sandstone
2059.368,3,5,14.808514595,1.9010685682,0.3582507372,119.49425507,2,Sandstone
2071.832,3,5,16.871448517,2.0222625732,0.4563596249,111.36712646,2,Limestone
2071.984,3,5,17.298410416,1.9196448326,0.408893317,137.0193634,2,Limestone
2072.136,3,5,18.19669342,1.8659602404,0.4061796367,147.10662842,2,Limestone
2072.288,3,5,19.001703262,1.8440126181,0.4476924539,155.17814636,2,Limestone
2072.44,3,5,19.411331177,1.8300117254,0.5015352368,159.59416199,2,Limestone
2072.592,3,5,19.205310822,1.8284734488,0.5373950005,157.47473145,2,Limestone
2082.016,3,5,17.416938782,2.0639460087,0.4562728107,130.35366821,2,Limestone
2082.168,3,5,17.560770035,2.0305604935,0.4585551918,132.34841919,2,Limestone
2082.32,3,5,17.628038406,2.0265097618,0.482191205,134.89764404,2,Limestone
