DEPTH_MD,CALI,RHOB,NPHI,DTC,LITHOLOGY
2367.776,14.200427055,1.9942964315,0.4146423638,118.29724121,SandstoneShale
2367.928,14.046338081,1.9815721512,0.4215142429,116.01049805,SandstoneShale
2368.08,13.848822594,1.9950419664,0.4408383071,115.98425293,SandstoneShale
2368.232,13.492944717,1.9912434816,0.4568994939,116.00541687,SandstoneShale
2368.384,13.297706604,1.9726024866,0.4613443017,109.21636963,SandstoneShale
2368.536,13.744502068,1.9913413525,0.4518630207,111.72605133,SandstoneShale
2368.688,14.148945808,2.0625903606,0.4475637078,110.72145844,SandstoneShale
2368.84,13.620080948,2.1517899036,0.4463959932,109.95783234,SandstoneShale
2368.992,12.725399971,2.1948356628,0.4258463681,105.84235382,SandstoneShale
2369.144,12.382285118,2.1643459797,0.3903285265,108.59055328,SandstoneShale
2369.296,12.542189598,2.1197388172,0.3706051409,103.79264832,SandstoneShale
2369.448,12.722747803,2.0781946182,0.3724409938,98.656494141,Limestone
2369.6,12.781446457,2.0383486748,0.3789803684,99.955711365,Limestone
2369.752,12.848743439,2.0164446831,0.3879018724,116.26262665,Limestone
2369.904,12.996896744,2.0308334827,0.4025461674,110.14386749,Limestone
2370.056,13.313727379,2.0883216858,0.4108980596,112.96013641,SandstoneShale
2370.208,13.521260262,2.1614053249,0.4104522169,124.93028259,SandstoneShale
2370.36,13.341719627,2.2218308449,0.4023577273,117.85678864,SandstoneShale
2370.512,13.123305321,2.2416503429,0.3804282546,119.1264801,SandstoneShale
2370.664,13.086888313,2.2186794281,0.3534304798,114.54445648,SandstoneShale
2370.816,13.152425766,2.163008213,0.340026021,111.44143677,SandstoneShale
2370.968,13.252368927,2.0729949474,0.35077402,110.73425293,SandstoneShale
2371.12,13.203517914,1.9580321312,0.3820142746,111.06233978,SandstoneShale
2371.272,13.183368683,1.8435246944,0.4271558821,116.20735168,SandstoneShale
2371.424,13.582247734,1.7618494034,0.4678036273,117.31988525,SandstoneShale
2371.576,14.011142731,1.7331844568,0.4757140875,118.89091492,SandstoneShale
2371.728,14.210177422,1.7746084929,0.4521630108,121.65863037,SandstoneShale
2371.88,14.409928322,1.8781387806,0.434283793,125.52017975,SandstoneShale
2372.032,14.384856224,2.0037043095,0.4476338029,117.26033783,SandstoneShale
2372.184,14.002976418,2.1209893227,0.4647650421,116.9517746,SandstoneShale
2372.336,13.570343971,2.2072463036,0.4515621066,114.71752167,SandstoneShale
2372.488,13.079194069,2.247149229,0.4214920104,116.6650238,SandstoneShale
2372.64,12.619659424,2.2486650944,0.4017950594,118.38254547,SandstoneShale
2372.792,12.481755257,2.2561674118,0.389452368,115.88975525,SandstoneShale
2372.944,12.475013733,2.2910966873,0.3614821434,112.81430817,SandstoneShale
2373.096,12.474017143,2.2982320786,0.3223554492,115.71620941,SandstoneShale
2373.248,12.47695446,2.2195050716,0.3006846011,111.82578278,SandstoneShale
2373.4,12.49217701,2.0882055759,0.3035563231,111.84629059,SandstoneShale
2373.552,12.563529968,2.0256791115,0.3108994067,110.52346039,SandstoneShale
2373.704,12.657621384,2.044523716,0.3171181977,113.3139801,SandstoneShale
2373.856,12.73415184,2.0640342236,0.3399392664,119.03050995,SandstoneShale
2374.008,12.770210266,2.0835351944,0.3829722404,118.35695648,SandstoneShale
2374.16,12.675369263,2.0756044388,0.4207770824,114.31496429,SandstoneShale
2377.352,13.288432121,2.1661126614,0.3951404691,112.43897247,SandstoneShale
2377.504,13.465327263,2.1964113712,0.4048435986,112.83792114,SandstoneShale
2377.656,13.342654228,2.2146959305,0.3956103325,111.08366394,SandstoneShale
2377.808,13.065947533,2.2097702026,0.3771968484,108.46949005,SandstoneShale
2377.96,12.999821663,2.181984663,0.3559446037,109.57595825,SandstoneShale
2378.112,12.969944954,2.1522154808,0.3458192647,111.40075684,SandstoneShale
2378.264,12.962984085,2.1580505371,0.3567453921,109.89074707,SandstoneShale
2378.416,12.969860077,2.2021853924,0.37577191,111.17552185,SandstoneShale
2378.568,12.968146324,2.2442951202,0.3830891252,109.17798615,SandstoneShale
2378.72,12.907142639,2.2152087688,0.3815200329,111.33020782,SandstoneShale
2378.872,12.80670166,2.1113426685,0.3827424049,112.87630463,SandstoneShale
2379.024,12.822182655,2.0120973587,0.3873611987,111.87565613,SandstoneShale
2379.176,13.022147179,1.9708347321,0.3877130747,118.04576874,SandstoneShale
2379.328,13.340494156,1.9794579744,0.383590281,116.29412079,SandstoneShale
2379.48,13.710730553,2.0110518932,0.3802269697,117.81562042,SandstoneShale
2379.632,13.860356331,2.0673706532,0.3764642179,118.63976288,SandstoneShale
2379.784,13.513243675,2.154583931,0.3707600534,116.87926483,SandstoneShale
2379.936,13.092764854,2.2509958744,0.3662195504,114.89533997,SandstoneShale
2380.088,13.003436089,2.3038468361,0.362845093,112.97736359,SandstoneShale
2380.24,12.997362137,2.3079910278,0.3571254313,109.35532379,SandstoneShale
2380.392,13.012004852,2.3100266457,0.343547821,109.19947815,SandstoneShale
2380.544,13.02957058,2.3144214153,0.3327597678,112.89369202,SandstoneShale
2380.696,13.042254448,2.2895388603,0.3438566625,111.11811066,SandstoneShale
2380.848,13.032556534,2.2390429974,0.3641176224,118.86351776,SandstoneShale
2381.0,13.051283836,2.1553146839,0.3638168871,115.58513641,SandstoneShale
2381.152,13.267712593,2.0916166306,0.3370400071,111.52575684,SandstoneShale
2381.304,13.751660347,2.0453841686,0.3262996972,110.54970551,SandstoneShale
2382.368,13.924877167,1.9585719109,0.4568143785,123.20324707,SandstoneShale
2382.52,13.494415283,2.0136814117,0.4428810179,124.02427673,SandstoneShale
2382.672,13.336289406,2.1043763161,0.4099847376,111.72112274,SandstoneShale
2385.56,12.322628975,2.0481688976,0.4690007269,120.1628952,SandstoneShale
2385.712,12.412601471,2.0684022903,0.4282286465,112.52346039,SandstoneShale
2385.864,12.645505905,2.0898587704,0.3892582655,109.23178864,SandstoneShale
2386.016,12.741753578,2.0294280052,0.3833771348,106.14616394,SandstoneShale
2386.168,12.586131096,1.873349309,0.4000450075,112.82907104,SandstoneShale
2386.32,12.508120537,1.7337911129,0.4108977318,110.52263641,SandstoneShale
2386.472,12.53789711,1.6832509041,0.4007650614,110.96555328,SandstoneShale
2386.624,12.744794846,1.6973870993,0.3719994128,109.8221817,SandstoneShale
2386.776,13.010089874,1.7524322271,0.351485312,107.87073517,SandstoneShale
2386.928,13.130426407,1.8666962385,0.3691502213,114.54330444,SandstoneShale
2387.08,12.957110405,2.0259432793,0.4092723131,114.59120941,SandstoneShale
2387.232,12.55351162,2.1822254658,0.4281561375,117.35777283,SandstoneShale
2387.384,12.387865067,2.2416706085,0.4000790417,111.23277283,SandstoneShale
2387.536,12.378809929,2.2508430481,0.3630954623,107.4493103,SandstoneShale
2387.688,12.316823006,2.2564406395,0.356544584,110.13238525,SandstoneShale
2387.84,12.300585747,2.2588427067,0.3717474639,113.71456909,SandstoneShale
2387.992,12.298784256,2.2442331314,0.3884991705,114.34449768,SandstoneShale
2388.144,12.29176712,2.2306759357,0.3961451054,111.79872131,SandstoneShale
2388.296,12.293056488,2.2195909023,0.3915233314,114.70226288,SandstoneShale
2388.448,12.312156677,2.1994576454,0.3704667687,111.12926483,SandstoneShale
2388.6,12.368001938,2.1566283703,0.351355195,109.33103943,SandstoneShale
2388.752,12.464126587,2.1272256374,0.3579921424,114.05462646,SandstoneShale
2388.904,12.510461807,2.1151549816,0.3848585784,115.2960968,SandstoneShale
2389.056,12.453269005,2.1359605789,0.408747077,116.83792877,SandstoneShale
2389.208,12.384299278,2.1527140141,0.4175554812,118.23425293,SandstoneShale
2389.36,12.372085571,2.1647801399,0.4062470198,108.52985382,SandstoneShale
2389.512,12.434189796,2.1469945908,0.3805858493,108.43470764,SandstoneShale
2389.664,12.525172234,2.1133255959,0.3557726741,110.17519379,SandstoneShale
2389.816,12.56778717,2.0845873356,0.3516102731,110.20866394,SandstoneShale
2389.968,12.626506805,2.0577046871,0.3746660948,113.55970764,SandstoneShale
2390.12,12.695334435,2.0432004929,0.4230790138,116.09449005,SandstoneShale
2390.272,12.803913116,2.0470035076,0.465467602,117.25426483,SandstoneShale
2390.424,12.937650681,2.0894327164,0.468084842,112.44389343,SandstoneShale
2390.576,13.066767693,2.152875185,0.4396829307,114.37204742,SandstoneShale
2390.728,13.28077507,2.1978213787,0.4079592228,111.6456604,SandstoneShale
2394.984,16.331344604,2.0799732208,0.4544177055,76.071853638,Limestone
2395.136,16.450475693,2.0326435566,0.4559133947,79.705215454,Limestone
2395.288,16.27312088,1.9970821142,0.4693848789,79.621231079,Limestone
2395.44,16.211221695,1.9858443737,0.4901146889,85.547080994,Limestone
2395.592,16.387638092,2.0000715256,0.5083667636,80.248519897,Limestone
2395.744,16.568164825,1.9819777012,0.5185498595,80.876480103,Limestone
2395.896,16.757726669,1.9676811695,0.5255720615,120.03461456,Limestone
2396.048,16.929286957,1.9986667633,0.5211849809,127.63188171,Limestone
2396.2,17.077236176,2.0927436352,0.4890569746,120.38910675,Limestone
2396.352,17.021362305,2.1299114227,0.451451838,111.93273926,Limestone
2418.696,12.553344727,2.3239543438,0.33303684,81.288711548,Limestone
2418.848,12.572556496,2.3181166649,0.307228297,80.176673889,Limestone
2419.0,12.577441216,2.3222067356,0.2846734226,79.490653992,Limestone
2419.152,12.578582764,2.3222229481,0.2656857371,78.958747864,Limestone
2419.304,12.586566925,2.3174026012,0.2576029003,77.867866516,Limestone
2419.456,12.601446152,2.3092925549,0.2604433894,77.293060303,Limestone
2419.608,12.61109066,2.2996001244,0.2710003555,77.573570251,Limestone
