CALI,RHOB,NPHI,DTC,LITHOLOGY
7.5589647293,2.3323705196,0.2255802751,88.124183655,Sandstone
7.5556969643,2.3162662983,0.2248793542,89.918800354,Sandstone
7.5554375648,2.3054461479,0.2250156701,90.4375,Sandstone
7.5588636398,2.3065135479,0.225653559,90.687004089,Sandstone
7.5632219315,2.3056561947,0.2246237695,90.233268738,Sandstone
7.565202713,2.2947819233,0.2220187783,89.454071045,Sandstone
7.5656833649,2.2857532501,0.223187089,88.244255066,Sandstone
7.5636854172,2.2875459194,0.2320583761,87.259841919,Sandstone
7.5630331039,2.3123569489,0.2433263958,86.349082947,Sandstone
7.5634059906,2.3276665211,0.2509780228,87.418144226,Sandstone
7.5659866333,2.3142142296,0.2533319592,90.770179749,Sandstone
7.5692191124,2.2820973396,0.2509759367,93.353019714,Sandstone
7.5699615479,2.249423027,0.2471470535,95.280838013,Sandstone
7.5695986748,2.2376329899,0.2451696098,96.358757019,Sandstone
7.5678415298,2.2411191463,0.2482479811,96.443405151,Sandstone
7.567325592,2.2516548634,0.2498658597,96.137794495,Sandstone
7.5692653656,2.2571561337,0.2484160215,95.370079041,Sandstone
7.5699534416,2.256414175,0.2452510744,94.372703552,Sandstone
7.5699996948,2.260654211,0.2432812452,92.984909058,Sandstone
7.5751271248,2.2721333504,0.2443085909,91.636314392,Sandstone
7.6016201973,2.2873680592,0.2455480248,90.800361633,Sandstone
7.6588993073,2.3011291027,0.2462176979,91.449150085,Sandstone
7.7029671669,2.2997076511,0.2441269159,92.230316162,Sandstone
7.7073898315,2.2899241447,0.2381744981,92.26033783,Sandstone
7.7114429474,2.2859556675,0.2339354604,92.415847778,Sandstone
7.7246246338,2.2756381035,0.2329388857,92.941436768,Sandstone
7.7406058311,2.2684745789,0.2323475927,93.413879395,Sandstone
7.7389140129,2.2697398663,0.228745833,92.247703552,Sandstone
7.7227640152,2.2869210243,0.2262966633,90.776573181,Sandstone
7.7120828629,2.3140599728,0.2319874018,88.959968567,Sandstone
7.6562657356,2.3892090321,0.2430135757,82.131401062,SandstoneShale
7.6603131294,2.3798372746,0.2386424541,81.592514038,SandstoneShale
7.6689910889,2.3670828342,0.2343629003,81.695861816,SandstoneShale
7.6844468117,2.3645312786,0.2345617115,81.602363586,SandstoneShale
7.6930007935,2.3607206345,0.2390380055,82.134681702,SandstoneShale
7.692507267,2.3647079468,0.2466719151,82.91847229,SandstoneShale
7.6657619476,2.3773899078,0.2520712316,83.400100708,SandstoneShale
7.6379218102,2.393550396,0.2544453144,84.021003723,SandstoneShale
7.6469449997,2.4133219719,0.2554559112,84.269691467,SandstoneShale
7.6515750885,2.4261507988,0.2569092512,84.082679749,SandstoneShale
7.6523666382,2.4191706181,0.262567997,84.10433197,SandstoneShale
7.6547451019,2.4040386677,0.2687163353,84.74130249,SandstoneShale
7.6560940742,2.381221056,0.2708448768,85.63533783,SandstoneShale
7.6569123268,2.3767392635,0.2668542564,86.051422119,SandstoneShale
7.6723294258,2.3668210506,0.2550043762,86.144927979,SandstoneShale
7.7010445595,2.3616781235,0.2438684702,85.949798584,SandstoneShale
7.7124853134,2.3525984287,0.2435380071,85.209320068,SandstoneShale
7.7120265961,2.3570649624,0.2524406016,85.624343872,SandstoneShale
7.7428984642,2.3708283901,0.259676218,86.475395203,SandstoneShale
7.7782783508,2.3839373589,0.262149781,85.929786682,SandstoneShale
7.7859687805,2.3943343163,0.2641132474,86.236549377,SandstoneShale
7.6140441895,2.4251668453,0.2514993846,91.023620605,SandstoneShale
7.6219096184,2.3815631866,0.2544907928,91.634025574,SandstoneShale
7.6575584412,2.3533558846,0.2436228544,90.917160034,SandstoneShale
7.7350029945,2.3568408489,0.222312957,89.365646362,SandstoneShale
7.7968335152,2.3652780056,0.2139169872,87.37286377,SandstoneShale
7.7985215187,2.3687825203,0.2266772687,86.375488281,SandstoneShale
7.8066763878,2.352057457,0.2556913197,86.140991211,SandstoneShale
7.8063735962,2.3463132381,0.282027334,86.047485352,SandstoneShale
7.62834692,2.4126191139,0.285538584,88.812171936,SandstoneShale
7.6236982346,2.3820879459,0.2846258283,88.748191833,SandstoneShale
7.621137619,2.3613176346,0.2825384438,89.444389343,SandstoneShale
7.6260585785,2.3593497276,0.278118521,89.579727173,SandstoneShale
7.6287093163,2.3609523773,0.2707464695,89.290359497,SandstoneShale
7.6290006638,2.3543035984,0.2630060613,89.103347778,SandstoneShale
7.6290006638,2.3393409252,0.2586712837,89.167327881,Sandstone
7.6315484047,2.3149595261,0.2558098733,89.735404968,Sandstone
7.6421370506,2.2924880981,0.2554014325,90.435531616,Sandstone
7.6574234962,2.2868993282,0.2578291595,90.503448486,Sandstone
7.6675658226,2.2935295105,0.2575827539,89.91519165,SandstoneShale
7.6713752747,2.3067629337,0.2539840639,89.048225403,SandstoneShale
7.6719999313,2.3116025925,0.2550337017,88.455711365,SandstoneShale
7.6719999313,2.308478117,0.2601776719,88.482284546,SandstoneShale
7.6719999313,2.3029947281,0.2625675201,87.60433197,SandstoneShale
7.6723089218,2.3138968945,0.2605296969,86.82660675,SandstoneShale
7.6765193939,2.3361251354,0.2590007186,86.846290588,SandstoneShale
7.6845436096,2.3587272167,0.2586864829,86.531494141,SandstoneShale
7.678797245,2.3685362339,0.2568633258,87.009178162,SandstoneShale
7.6608257294,2.3679687977,0.2528961301,87.04019165,SandstoneShale
7.6577429771,2.3651721478,0.2501907945,86.229820251,SandstoneShale
7.6751446724,2.3558924198,0.2509700954,85.52116394,Sandstone
7.7061634064,2.337151289,0.2553836703,85.591697693,Sandstone
7.7318758965,2.3128983974,0.262655884,86.664367676,Sandstone
7.7185978889,2.3085083961,0.2726480961,87.050849915,Sandstone
7.677649498,2.3386859894,0.2839147151,86.339569092,SandstoneShale
7.6616802216,2.3838071823,0.2836918831,86.861221313,SandstoneShale
7.6731729507,2.4104011059,0.2696598172,87.943077087,SandstoneShale
7.6938142776,2.4038784504,0.2514795363,87.732444763,SandstoneShale
7.7014255524,2.3776650429,0.2426730245,87.686508179,SandstoneShale
7.6940646172,2.3590154648,0.2451950759,86.804298401,SandstoneShale
7.6845502853,2.3675410748,0.2508729696,84.974403381,SandstoneShale
7.6814308167,2.3944885731,0.2568140328,83.212593079,SandstoneShale
7.6919212341,2.4211764336,0.263956666,84.008201599,SandstoneShale
7.7257480621,2.4186446667,0.2666193247,85.658462524,SandstoneShale
7.7720880508,2.3920075893,0.2581379712,88.667808533,Sandstone
7.8276953697,2.356357336,0.239477247,91.394187927,Sandstone
7.8594489098,2.3335897923,0.2224763483,90.450286865,Sandstone
7.876853466,2.339754343,0.2214484513,86.738677979,Sandstone
7.8559131622,2.3738541603,0.2330289632,83.04133606,Sandstone
7.838242054,2.4270555973,0.2428488284,80.286087036,Sandstone
7.8264813423,2.4625740051,0.2438380718,79.199310303,Sandstone
7.8231377602,2.4695081711,0.2443675846,80.771484375,SandstoneShale
7.8473906517,2.4500732422,0.2534291744,83.698158264,SandstoneShale
7.5568799973,2.4369044304,0.2689217925,86.454231262,SandstoneShale
7.5483736992,2.4227566719,0.2755375803,86.527229309,SandstoneShale
7.5471973419,2.3648626804,0.2828896642,88.402557373,SandstoneShale
7.5464625359,2.2971897125,0.2865267396,92.053146362,SandstoneShale
7.5527505875,2.2477357388,0.2850281596,95.028213501,Sandstone
7.561270237,2.2237377167,0.2836375833,95.818901062,Sandstone
7.5655217171,2.2191233635,0.2848944068,96.153541565,Sandstone
7.5667104721,2.2233867645,0.2823504806,96.292160034,Sandstone
7.5682654381,2.2274386883,0.2734355032,95.721458435,Sandstone
7.5668244362,2.2271687984,0.2655630708,96.313644409,Sandstone
7.5701799393,2.224691391,0.2665792406,96.602355957,Sandstone
7.5983562469,2.2267811298,0.2716194689,95.716529846,Sandstone
7.6392145157,2.2407472134,0.2754433155,93.651580811,Sandstone
7.6677122116,2.2706565857,0.2782134116,90.846458435,Sandstone
7.6881012917,2.3059308529,0.2797881663,88.561019897,Sandstone
7.7005987167,2.3216867447,0.279527694,88.187004089,Sandstone
7.7046871185,2.3056659698,0.2785538435,89.305114746,Sandstone
7.7043814659,2.2740523815,0.2777706087,91.533958435,Sandstone
7.7003993988,2.252150774,0.2753694355,92.99130249,Sandstone
7.6943335533,2.2483668327,0.2700399458,92.180938721,Sandstone
7.6808404922,2.2527267933,0.2640821338,91.843009949,Sandstone
7.6635632515,2.2508738041,0.2642789185,92.895996094,Sandstone
7.6609516144,2.2364635468,0.2754805386,93.692588806,Sandstone
7.6740074158,2.2172827721,0.2907458246,95.206687927,Sandstone
7.6845231056,2.2085530758,0.2969418764,96.975715637,Sandstone
7.6881141663,2.2125165462,0.2906270921,97.66633606,Sandstone
7.6903896332,2.2225313187,0.2783726156,97.285430908,Sandstone
7.6926002502,2.2352230549,0.2699994445,96.880249023,SandstoneShale
7.6865749359,2.2500772476,0.2721615434,96.091697693,SandstoneShale
7.6515302658,2.2689118385,0.2812500298,94.162406921,SandstoneShale
7.5992102623,2.2863183022,0.2902031839,93.243766785,SandstoneShale
7.5692677498,2.2951419353,0.2962582707,92.594490051,SandstoneShale
7.5612959862,2.2907123566,0.3006264865,92.243110657,SandstoneShale
7.5602731705,2.276278019,0.3013651073,93.023292542,SandstoneShale
7.5619974136,2.2650380135,0.2926703095,92.050849915,SandstoneShale
7.5590543747,2.2661747932,0.2735283077,90.282478333,Sandstone
7.5520944595,2.2793271542,0.2512646019,88.107940674,Sandstone
7.5602970123,2.2968406677,0.2386825681,86.149772644,Sandstone
7.5959997177,2.3161537647,0.240616411,81.924705505,Sandstone
7.633146286,2.3411202431,0.2521514893,79.478675842,Sandstone
7.6531386375,2.3641691208,0.2653543949,81.232284546,Sandstone
7.6599998474,2.3624083996,0.2736696899,84.529525757,SandstoneShale
7.662027359,2.3270487785,0.2785547674,90.575462341,SandstoneShale
7.671816349,2.2808487415,0.2846988738,94.484916687,SandstoneShale
7.6860938072,2.2506494522,0.2919013202,95.032478333,SandstoneShale
7.6919183731,2.2421813011,0.2946005166,95.016899109,SandstoneShale
7.6902074814,2.2452578545,0.2897409499,94.218994141,SandstoneShale
7.6852760315,2.2466585636,0.2806057036,94.509353638,SandstoneShale
7.6744999886,2.2438626289,0.2695348561,95.279037476,SandstoneShale
7.6642389297,2.2410261631,0.2590194345,95.309707642,SandstoneShale
7.6603131294,2.2381334305,0.2569201291,92.212593079,SandstoneShale
7.6615409851,2.2637751102,0.265855372,87.961280823,SandstoneShale
7.6696882248,2.3281755447,0.2766768932,87.902229309,SandstoneShale
7.6847243309,2.3665430546,0.2842465937,89.413879395,Sandstone
7.6948022842,2.337695837,0.2937291861,93.949966431,Sandstone
7.6940574646,2.2692866325,0.3025800884,98.46522522,Sandstone
7.691696167,2.2139866352,0.2978847921,98.964569092,Sandstone
7.6932811737,2.1911635399,0.283651948,98.69783783,Sandstone
7.69526577,2.1878459454,0.2823748589,98.387794495,Sandstone
7.6950612068,2.1890056133,0.2992348075,98.481300354,Sandstone
7.6962137222,2.1837239265,0.3128753304,98.644523621,Sandstone
7.6986699104,2.1748502254,0.3090988398,99.199554443,Sandstone
7.6989998817,2.1735231876,0.2967537045,99.293067932,Sandstone
7.6959590912,2.1818833351,0.2841694653,99.297904968,Sandstone
7.6787858009,2.1913735867,0.2675843835,98.704727173,Sandstone
7.6441707611,2.194863081,0.2513546348,98.397148132,Sandstone
7.6142363548,2.1916995049,0.2484943867,98.425361633,Sandstone
7.6052360535,2.1893558502,0.2589879632,97.304458618,Sandstone
7.6096982956,2.1967947483,0.2695447505,96.467514038,Sandstone
7.6189365387,2.2152247429,0.2677816153,93.992454529,Sandstone
7.6250863075,2.2377171516,0.2598737478,92.230644226,Sandstone
7.6233673096,2.2524573803,0.258018434,91.102363586,Sandstone
7.6073088646,2.2519083023,0.2624070048,92.218177795,Sandstone
7.5706858635,2.2412085533,0.2640298009,94.169288635,Sandstone
7.5420255661,2.2295665741,0.2613927722,93.905509949,Sandstone
7.5472278595,2.2297074795,0.2601140738,92.758850098,Sandstone
7.5614624023,2.2464604378,0.2588924468,90.252296448,Sandstone
7.5670633316,2.2676541805,0.2553536296,88.875495911,Sandstone
7.5674238205,2.2807843685,0.2526076436,87.531005859,Sandstone
7.5677332878,2.2832651138,0.2556558251,87.395996094,Sandstone
7.5694823265,2.2801778316,0.2626508772,89.863189697,Sandstone
7.5684080124,2.268707037,0.2691442966,91.292152405,Sandstone
7.5651655197,2.2434175014,0.2704282701,92.635993958,Sandstone
7.563000679,2.2172863483,0.2606203556,93.535926819,Sandstone
7.5631556511,2.2109923363,0.2443648279,92.871879578,Sandstone
7.565328598,2.2401585579,0.2378636003,88.406661987,Sandstone
7.5789203644,2.3048791885,0.2450858504,86.073318481,SandstoneShale
7.6128473282,2.3791251183,0.2570114434,84.397644043,SandstoneShale
7.6525893211,2.4173057079,0.2594404221,84.912399292,SandstoneShale
7.6813020706,2.4008831978,0.2536253035,87.596946716,SandstoneShale
7.697906971,2.3607001305,0.2476343513,88.269523621,SandstoneShale
7.7028694153,2.3308069706,0.2498770654,89.890258789,SandstoneShale
7.7021121979,2.310600996,0.2620713711,92.656990051,Sandstone
7.6993770599,2.2831456661,0.2786799967,94.704727173,Sandstone
7.6987123489,2.2466669083,0.2896951437,97.768371582,Sandstone
7.6929035187,2.2154767513,0.2887859046,98.148132324,Sandstone
7.6684746742,2.203622818,0.2799589932,97.14730835,Sandstone
7.6219248772,2.2099013329,0.2738380134,96.056427002,Sandstone
7.5701770782,2.2228691578,0.2718147933,94.986221313,Sandstone
7.5412607193,2.2321972847,0.2621614039,94.470474243,Sandstone
7.5577816963,2.2418818474,0.2505225837,91.227363586,Sandstone
7.6091756821,2.2650039196,0.2468828708,85.698326111,Sandstone
7.6527242661,2.3115496635,0.2534662187,83.571685791,Sandstone
7.6659040451,2.3667142391,0.262429148,84.062004089,Sandstone
7.6658034325,2.3915462494,0.2700673342,87.440948486,Sandstone
7.6605358124,2.3541648388,0.2773697376,91.586288452,Sandstone
7.659137249,2.288115263,0.2805263996,93.365486145,Sandstone
7.6628899574,2.2370378971,0.2732169926,92.461616516,Sandstone
7.6624698639,2.2253205776,0.257237345,91.552986145,Sandstone
7.6595125198,2.2415866852,0.2420612872,89.747375488,Sandstone
7.6556963921,2.2664163113,0.2368194759,88.75,Sandstone
7.6524033546,2.2889962196,0.2392604798,87.378608704,Sandstone
7.6521229744,2.303845644,0.2421793193,87.685852051,Sandstone
7.6533265114,2.3108148575,0.2457407564,87.997528076,Sandstone
7.6559405327,2.312410593,0.2502512634,87.752624512,Sandstone
7.6560525894,2.3142564297,0.2544355989,87.379920959,Sandstone
7.6543564796,2.3200712204,0.2557987273,87.282730103,Sandstone
7.6544647217,2.3211500645,0.2522822022,87.189224243,Sandstone
7.6482415199,2.3123409748,0.2459875941,87.003936768,Sandstone
7.6345601082,2.3064861298,0.2408374548,85.230316162,Sandstone
7.6270499229,2.3193671703,0.2409379482,84.031166077,SandstoneShale
7.6268520355,2.3414447308,0.2480955571,83.757217407,SandstoneShale
7.6237664223,2.3435573578,0.2614955008,85.323822021,SandstoneShale
7.6132907867,2.3161578178,0.2776014209,87.306755066,Sandstone
7.578748703,2.2738926411,0.2866954207,90.625984192,Sandstone
7.5351948738,2.2419843674,0.2782407701,91.950790405,Sandstone
7.5213637352,2.2306728363,0.2522279918,91.041992188,Sandstone
7.5317277908,2.2485895157,0.2255669236,88.492126465,Sandstone
7.5521116257,2.2901244164,0.2123057991,84.38533783,Sandstone
7.5752887726,2.3499221802,0.2103454024,80.208824158,Sandstone
7.6047358513,2.4013319016,0.2121261507,77.335136414,Sandstone
7.6256942749,2.4262168407,0.2217054069,77.955207825,Sandstone
7.6122789383,2.4282791615,0.2377978414,80.237861633,Sandstone
7.5847959518,2.4091649055,0.244919464,84.133537292,Sandstone
7.571958065,2.3655910492,0.2401793599,87.186027527,Sandstone
7.5782084465,2.316163063,0.2410273701,88.484580994,Sandstone
7.6076321602,2.3060190678,0.2488763183,88.038375854,Sandstone
7.6366934776,2.3332071304,0.2567898929,86.315940857,SandstoneShale
7.6438617706,2.3567397594,0.2600291967,86.534942627,SandstoneShale
7.6425571442,2.3415229321,0.2617491186,89.160934448,SandstoneShale
7.6324300766,2.3138084412,0.2579075992,89.547737122,Sandstone
7.6252985001,2.2999424934,0.2534205019,88.816108704,Sandstone
7.6202673912,2.2895042896,0.2572460771,88.062988281,Sandstone
7.6027097702,2.2687091827,0.2648996115,88.513778687,Sandstone
7.5873394012,2.2419736385,0.2675684094,89.302497864,Sandstone
7.6041502953,2.2256381512,0.2632269263,90.453414917,Sandstone
7.6453294754,2.220375061,0.258901149,90.392715454,Sandstone
7.679394722,2.2215077877,0.2595419288,90.657150269,Sandstone
7.6994504929,2.2211091518,0.2646641731,90.968833923,Sandstone
7.7100191116,2.2196443081,0.2771106362,92.795265198,Sandstone
7.733279705,2.2141535282,0.2866841257,93.895011902,Sandstone
7.7261838913,2.2102191448,0.2864355147,94.501968384,Sandstone
7.7190880775,2.2105677128,0.2772807479,94.312255859,Sandstone
7.7119922638,2.2119143009,0.2682316899,94.031745911,Sandstone
7.7009525299,2.2212545872,0.2601004541,92.396820068,Sandstone
7.6762084961,2.2533771992,0.2544153929,89.376480103,SandstoneShale
7.6766448021,2.3152024746,0.2524273098,87.241470337,SandstoneShale
7.6894688606,2.3816001415,0.2527228296,86.287719727,SandstoneShale
7.7045435905,2.416220665,0.254394412,84.603355408,SandstoneShale
7.7004857063,2.4117751122,0.2551108599,85.083007813,SandstoneShale
7.6427021027,2.4016201496,0.2531014681,85.676177979,SandstoneShale
7.5749597549,2.4043748379,0.2542048097,84.559059143,SandstoneShale
7.5635480881,2.4211952686,0.2591761351,85.400428772,SandstoneShale
7.5641083717,2.4268097878,0.2715814412,86.100547791,SandstoneShale
7.5685853958,2.4111926556,0.2819333971,87.743103027,SandstoneShale
7.5725479126,2.3647396564,0.2853886783,89.33694458,SandstoneShale
7.5723891258,2.3101680279,0.2866183221,91.268539429,SandstoneShale
7.5721592903,2.2643761635,0.2872441411,92.412895203,SandstoneShale
7.5723514557,2.2422504425,0.2888654172,94.258041382,SandstoneShale
7.5724716187,2.2383944988,0.2834380567,93.558891296,SandstoneShale
7.5705986023,2.2503714561,0.2712193727,92.532478333,SandstoneShale
7.5674033165,2.2792189121,0.2618623674,91.692588806,Sandstone
7.5634961128,2.3190379143,0.2547445893,89.887962341,Sandstone
7.5632724762,2.3430528641,0.2540839016,90.553642273,Sandstone
7.5653996468,2.3354680538,0.2549219131,92.258041382,Sandstone
7.5671043396,2.3082704544,0.2522942126,93.080871582,Sandstone
7.566742897,2.2805888653,0.2463361323,92.825790405,Sandstone
7.5655636787,2.2675280571,0.2424224019,91.462265015,Sandstone
7.5637402534,2.2637729645,0.2481728643,89.390419006,Sandstone
7.5670824051,2.272949934,0.2573866546,88.641731262,SandstoneShale
7.5770668983,2.2774760723,0.261400491,88.715553284,SandstoneShale
7.6001372337,2.2830309868,0.2570964396,87.936347961,SandstoneShale
7.6226329803,2.2780809402,0.2523230016,88.561019897,Sandstone
7.6244330406,2.2695920467,0.2543432713,90.063652039,Sandstone
7.613161087,2.2525291443,0.2572065294,91.482933044,Sandstone
7.5887217522,2.2374842167,0.249955222,92.101379395,Sandstone
7.5658917427,2.2355217934,0.2372500449,92.037399292,Sandstone
7.5592617989,2.2488186359,0.2282952964,89.10761261,Sandstone
7.5575885773,2.2896630764,0.2275088578,84.89566803,Sandstone
7.5551829338,2.3382098675,0.2294649184,82.41469574,SandstoneShale
7.544239521,2.3891639709,0.2257162482,80.419944763,Sandstone
7.5363202095,2.4102957249,0.2243955135,80.221458435,Sandstone
7.539899826,2.4078035355,0.2312054485,80.501968384,Sandstone
7.5603461266,2.41066432,0.2436207086,81.980148315,SandstoneShale
7.5973992348,2.4029757977,0.2510873675,83.934059143,SandstoneShale
7.6409673691,2.363714695,0.2490496337,87.33694458,SandstoneShale
7.6744160652,2.3076262474,0.2444778532,89.106964111,SandstoneShale
7.6885662079,2.2720527649,0.2470297217,89.688491821,Sandstone
7.6965699196,2.2705626488,0.2543387711,90.093666077,Sandstone
7.6999797821,2.267074585,0.2571848333,90.474899292,Sandstone
7.7238779068,2.247328043,0.2492503077,91.326278687,Sandstone
7.7879257202,2.2312538624,0.2357774526,92.038223267,Sandstone
7.8535609245,2.2299981117,0.2330258638,90.670440674,Sandstone
7.8786673546,2.2589840889,0.2448823005,88.533950806,Sandstone
7.8830089569,2.3167383671,0.2593418658,86.305114746,SandstoneShale
7.883207798,2.3830552101,0.2700735629,83.685691833,SandstoneShale
7.8834066391,2.4332718849,0.2717088461,80.896156311,SandstoneShale
7.8801403046,2.437081337,0.2616714537,79.115974426,SandstoneShale
7.7840008736,2.4186248779,0.2459803671,80.235565186,SandstoneShale
7.6394815445,2.3957126141,0.2295482457,80.009841919,SandstoneShale
7.5707087517,2.3777880669,0.2291437536,80.487533569,SandstoneShale
7.5611619949,2.3735256195,0.2465607524,80.198822021,SandstoneShale
7.5526642799,2.3762209415,0.2651320994,80.86958313,SandstoneShale
7.5510001183,2.3698542118,0.275844574,83.786911011,SandstoneShale
7.5510077477,2.3487095833,0.2772493362,86.204063416,SandstoneShale
7.5514473915,2.3237292767,0.2731146514,88.379920959,SandstoneShale
7.5523824692,2.3003463745,0.2624458373,89.270675659,SandstoneShale
7.5484786034,2.3057031631,0.2461723834,87.487197876,SandstoneShale
7.5295510292,2.33045578,0.2317958921,85.630409241,SandstoneShale
7.51998806,2.3660180569,0.228012085,85.455215454,Sandstone
7.5664305687,2.3742539883,0.2379511446,85.295768738,Sandstone
7.6368832588,2.3529493809,0.2534538805,86.294776917,Sandstone
7.6698999405,2.3276913166,0.2662462294,88.029685974,Sandstone
7.6761217117,2.3073589802,0.2691540122,89.969322205,Sandstone
7.6751236916,2.2826936245,0.2665122747,92.664863586,Sandstone
7.6700539589,2.2471926212,0.2665939033,94.566108704,Sandstone
7.6789340973,2.2067575455,0.2666464448,95.695541382,Sandstone
7.7014145851,2.1912255287,0.2625680864,94.614173889,Sandstone
7.736061573,2.2065119743,0.256960541,92.87828064,Sandstone
7.7684955597,2.2394051552,0.2563094497,91.81627655,SandstoneShale
7.7754182816,2.277941227,0.2635060847,89.507385254,SandstoneShale
7.7720761299,2.3134191036,0.2713652849,87.880088806,SandstoneShale
7.7639279366,2.3435628414,0.2766031027,86.330383301,SandstoneShale
7.7573442459,2.3610572815,0.2790943086,85.369094849,SandstoneShale
7.7497844696,2.3547284603,0.2814892828,85.313980103,SandstoneShale
7.7226314545,2.3485076427,0.281163007,86.298881531,SandstoneShale
7.6721644402,2.3408977985,0.2743306756,87.168304443,SandstoneShale
7.6366176605,2.3516719341,0.2669806182,87.916664124,SandstoneShale
7.6398239136,2.3534269333,0.2665166557,87.772476196,SandstoneShale
7.6660995483,2.3602702618,0.2657606602,88.099899292,SandstoneShale
7.7195668221,2.3529086113,0.2570706308,88.251480103,SandstoneShale
7.7855238914,2.356710434,0.2457147986,87.982444763,SandstoneShale
7.8655567169,2.3644664288,0.2397035211,87.670768738,SandstoneShale
7.9368729591,2.4088671207,0.250313729,86.667480469,SandstoneShale
7.9456105232,2.4409201145,0.2802525759,86.065940857,SandstoneShale
7.8897843361,2.4698290825,0.3057868779,86.363189697,SandstoneShale
7.8350434303,2.4612686634,0.3072291017,87.848587036,SandstoneShale
7.8364949226,2.46372509,0.2808499336,89.723258972,SandstoneShale
7.831908226,2.4511551857,0.2600969672,89.218994141,SandstoneShale
7.8048510551,2.4288775921,0.2582023442,87.053962708,SandstoneShale
7.7756505013,2.3978970051,0.265404135,86.365394592,SandstoneShale
7.7730517387,2.3847494125,0.2712994814,86.645904541,SandstoneShale
7.7766718864,2.3843460083,0.2657600939,87.004837036,SandstoneShale
7.7777895927,2.377525568,0.2506462336,87.410018921,SandstoneShale
7.7796888351,2.3554258347,0.2338650227,85.968505859,SandstoneShale
7.7730369568,2.3367452621,0.2259359956,83.993438721,SandstoneShale
7.7456159592,2.360016346,0.2366917282,82.989501953,SandstoneShale
7.7150321007,2.408727169,0.2578286231,82.634841919,SandstoneShale
7.6933736801,2.433580637,0.2698979676,84.77935791,SandstoneShale
7.6903543472,2.4059994221,0.2754297256,87.74786377,SandstoneShale
7.7419581413,2.344935894,0.2768948078,89.621551514,SandstoneShale
7.7901077271,2.2974767685,0.2754165232,91.8853302,SandstoneShale
7.7732348442,2.276119709,0.2725389302,92.511642456,SandstoneShale
7.7424545288,2.2613546848,0.274764806,91.701278687,SandstoneShale
7.7227082253,2.2654936314,0.2838995457,90.667488098,SandstoneShale
7.7379522324,2.2857613564,0.287156105,90.891899109,SandstoneShale
7.7902007103,2.3089432716,0.2794609368,90.415351868,SandstoneShale
7.8142089844,2.3098824024,0.2719969749,90.117454529,SandstoneShale
7.8154172897,2.2958300114,0.2743759453,89.679954529,SandstoneShale
7.810172081,2.3039028645,0.2814235389,87.767219543,SandstoneShale
7.8103013039,2.3272442818,0.2828058004,86.423713684,SandstoneShale
7.8056793213,2.3440587521,0.2810122073,85.934875488,SandstoneShale
7.7980670929,2.348585844,0.2810598612,85.893699646,SandstoneShale
7.8160114288,2.3624808788,0.2854946256,85.928474426,SandstoneShale
7.8580470085,2.3768429756,0.2877207696,85.80380249,SandstoneShale
7.8577528,2.3908407688,0.2823012173,85.643699646,SandstoneShale
7.7674818039,2.3922998905,0.2748281956,85.456695557,SandstoneShale
7.6661820412,2.3879022598,0.2666701376,86.041992188,SandstoneShale
7.633810997,2.383667469,0.2637072802,87.366134644,SandstoneShale
7.6310887337,2.3652637005,0.2718508542,89.425849915,SandstoneShale
7.6364750862,2.3334577084,0.2860627174,91.912399292,SandstoneShale
7.6474647522,2.2997245789,0.2971787155,93.861213684,SandstoneShale
7.6693887711,2.2759933472,0.3048126996,94.905349731,SandstoneShale
7.6914548874,2.2629854679,0.3126474023,94.197998047,SandstoneShale
7.6983394623,2.264071703,0.3182200193,92.390258789,SandstoneShale
7.6997175217,2.2874612808,0.3142642379,90.177001953,SandstoneShale
7.7040290833,2.32087183,0.3042372465,89.302658081,SandstoneShale
7.7173089981,2.3426368237,0.2916281521,89.897148132,SandstoneShale
7.7470383644,2.3360702991,0.2872022688,90.387306213,SandstoneShale
7.801612854,2.3116724491,0.2962093055,90.197998047,SandstoneShale
7.8547873497,2.2899682522,0.309813261,89.512306213,SandstoneShale
7.8726530075,2.2916843891,0.3171414435,88.662567139,SandstoneShale
7.8709487915,2.3208556175,0.3147999048,87.436676025,SandstoneShale
7.8589730263,2.357499361,0.3113139272,86.132873535,SandstoneShale
7.8381094933,2.383767128,0.31029284,84.754592896,SandstoneShale
7.8107714653,2.3905344009,0.3102847636,84.30544281,SandstoneShale
7.7829823494,2.3826913834,0.3052199781,84.897636414,SandstoneShale
7.7264180183,2.3629763126,0.2911255062,86.492286682,SandstoneShale
7.6538376808,2.3373067379,0.2702710032,88.984741211,SandstoneShale
7.6309781075,2.2984948158,0.2487535179,90.470962524,Sandstone
7.6290006638,2.2677488327,0.2289088964,90.154693604,Sandstone
7.6290006638,2.2526209354,0.2149700373,87.972930908,Sandstone
7.6290006638,2.2693943977,0.2139214724,84.886810303,Sandstone
7.6290006638,2.2963960171,0.2277103215,82.789039612,Sandstone
7.6303491592,2.321543932,0.2469780445,82.954399109,Sandstone
7.6388821602,2.3247509003,0.2636812627,84.451774597,Sandstone
7.6495842934,2.3052339554,0.2755854726,86.158630371,Sandstone
7.6519994736,2.284724474,0.2820847034,88.243934631,SandstoneShale
7.6519994736,2.2833509445,0.2785737813,88.98474884,SandstoneShale
7.6519994736,2.2984814644,0.2655806243,88.771492004,SandstoneShale
7.6519994736,2.3104403019,0.248282373,89.356300354,SandstoneShale
