WELL,DEPTH_MD,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,BS,ROP,DRHO
15/9-15,2425.992,SHETLAND GP.,Tor Fm.,12.339300156,5.0979948044,5.0979948044,5.658343792,2.5705928802,11.060418129,0.1170407757,5.0757026672,60.63092041,87.947357178,12.250000954,6.6421632767,0.0066118902
15/9-15,2426.144,SHETLAND GP.,Tor Fm.,12.336511612,7.2485795021,7.2485795021,5.7873449326,2.5898451805,10.959486961,0.1036768183,5.1883811951,59.642520905,89.075073242,12.250000954,6.636991024,0.0015613178
15/9-15,2426.296,SHETLAND GP.,Tor Fm.,12.336709976,8.9392223358,8.9392223358,5.8731350899,2.5968549252,10.349802971,0.0858784467,5.2544364929,59.524082184,91.195991516,12.250000954,6.6320376396,-0.001473084
15/9-15,2426.448,SHETLAND GP.,Tor Fm.,12.340581894,9.0973005295,9.0973005295,6.010784626,2.5884604454,9.6274766922,0.0732364431,5.1142568588,58.733539581,91.222015381,12.250000954,6.5069813728,-0.002247061
15/9-15,2426.6,SHETLAND GP.,Tor Fm.,12.346630096,8.7601661682,8.7601661682,6.2647256851,2.5757260323,9.2465515137,0.0707868487,4.7879281044,58.696075439,90.573677063,12.250000954,6.2047352791,-0.002026246
15/9-15,2426.752,SHETLAND GP.,Tor Fm.,12.346707344,8.3893384933,8.3893384933,6.5329022408,2.5649659634,9.5894451141,0.0758216903,4.4350070953,59.444129944,90.809646606,12.250000954,6.1996273994,-0.000563415
15/9-15,2426.904,SHETLAND GP.,Tor Fm.,12.343440056,7.5919194221,7.5919194221,6.8226222992,2.5526399612,10.523049355,0.0832112655,4.4047040939,61.027942657,90.787849426,12.250000954,6.1945137978,0.0005139096
15/9-15,2427.056,SHETLAND GP.,Tor Fm.,12.348408699,6.6278643608,6.6278643608,6.9553394318,2.5456941128,11.726470947,0.0885220692,4.5912842751,61.834682465,90.094238281,12.250000954,6.1894435883,-0.000898743
15/9-15,2427.208,SHETLAND GP.,Tor Fm.,12.356790543,6.377404213,6.377404213,6.454082489,2.5527629852,12.478510857,0.088688314,4.5544672012,62.045276642,89.644363403,12.250000954,6.1843967438,-0.002972065
15/9-15,2427.36,SHETLAND GP.,Tor Fm.,12.363669395,6.3703999519,6.3703999519,5.8652019501,2.5666258335,12.623785973,0.083722733,4.4609746933,62.090484619,89.916038513,12.250000954,6.1793222427,-0.002581846
15/9-15,2427.512,SHETLAND GP.,Tor Fm.,12.370990753,5.9786682129,5.9786682129,5.814248085,2.5769889355,12.100699425,0.0789050683,4.2738385201,61.877254486,91.015655518,12.250000954,6.1742610931,0.0005556038
15/9-15,2427.664,SHETLAND GP.,Tor Fm.,12.374728203,5.9071302414,5.9071302414,5.9926214218,2.5810987949,10.680228233,0.0775926933,4.2036600113,62.282413483,91.827156067,12.250000954,6.0796794891,0.0036965932
15/9-15,2427.816,SHETLAND GP.,Tor Fm.,12.375000954,6.5339155197,6.5339155197,6.0250535011,2.584218502,9.2061052322,0.0748733804,4.2607350349,62.362827301,91.4842453,12.250000954,5.6940960884,0.0033652801
15/9-15,2427.968,SHETLAND GP.,Tor Fm.,12.375000954,7.377925396,7.377925396,5.9038934708,2.5837137699,8.6403846741,0.0679804087,4.5131998062,61.458206177,91.129493713,12.250000954,5.3693265915,0.0008754118
15/9-15,2428.12,SHETLAND GP.,Tor Fm.,12.375000954,7.9436168671,7.9436168671,5.7457313538,2.5722527504,9.871922493,0.0614279583,4.7155914307,60.908290863,91.369194031,12.250000954,5.3191242218,-0.002509894
15/9-15,2428.272,SHETLAND GP.,Tor Fm.,12.373226166,7.8640246391,7.8640246391,5.5801525116,2.5535171032,12.419239044,0.0628711879,4.6973185539,60.816818237,91.519058228,12.250000954,5.3144507408,-0.006117776
15/9-15,2428.424,SHETLAND GP.,Tor Fm.,12.361275673,6.8481020927,6.8481020927,5.4049959183,2.5380208492,14.329928398,0.0747003779,4.6956534386,61.814273834,90.896850586,12.250000954,5.4270825386,-0.006615744
15/9-15,2428.576,SHETLAND GP.,Tor Fm.,12.338657379,5.411468029,5.411468029,5.2268333435,2.534250021,14.418471336,0.0902692154,4.7564220428,62.811626434,89.813140869,12.250000954,6.1493868828,-0.003303277
15/9-15,2428.728,SHETLAND GP.,Tor Fm.,12.323095322,4.5765981674,4.5765981674,5.0051317215,2.5390315056,13.001225471,0.1018137708,4.6943187714,63.681144714,89.270637512,12.250000954,6.9659452438,0.0014657921
15/9-15,2428.88,SHETLAND GP.,Tor Fm.,12.319998741,4.591217041,4.591217041,4.7151045799,2.5449082851,11.163919449,0.1054620817,4.605820179,63.913619995,88.492630005,12.250000954,7.7258720398,0.004217335
15/9-15,2429.032,SHETLAND GP.,Tor Fm.,12.32064724,4.8507137299,4.8507137299,4.4952454567,2.550596714,10.001482964,0.103147544,4.4568281174,63.508407593,88.441993713,12.250000954,7.7923979759,0.0038517413
15/9-15,2429.184,SHETLAND GP.,Tor Fm.,12.324942589,4.959373951,4.959373951,4.4486856461,2.5530846119,9.6295804977,0.0995543301,4.6360058784,63.103252411,90.865882874,12.250000954,7.7873258591,0.0025706473
15/9-15,2429.336,SHETLAND GP.,Tor Fm.,12.335051537,5.0796694756,5.0796694756,4.55554533,2.549716711,9.8039503098,0.0955316499,4.8421883583,62.742835999,92.14654541,12.250000954,7.7822117805,0.0015722951
15/9-15,2429.488,SHETLAND GP.,Tor Fm.,12.345884323,5.2591977119,5.2591977119,4.6626663208,2.5422494411,10.51789093,0.0920058712,5.0858635902,62.47379303,90.991500854,12.250000954,7.7770042419,-5.9991e-05
15/9-15,2429.64,SHETLAND GP.,Tor Fm.,12.355359077,5.1969871521,5.1969871521,4.7240777016,2.5373914242,11.139257431,0.0936958417,5.1751089096,61.968833923,90.148574829,12.250000954,7.7720947266,-0.003399066
15/9-15,2429.792,SHETLAND GP.,Tor Fm.,12.366803169,4.9211153984,4.9211153984,4.8394694328,2.5420193672,11.828160286,0.1019561663,5.0884685516,61.812992096,90.284622192,12.250000954,7.7665600777,-0.006830809
15/9-15,2429.944,SHETLAND GP.,Tor Fm.,12.374120712,4.7534627914,4.7534627914,5.006421566,2.552713871,12.297493935,0.1093590856,4.7690577507,61.657154083,90.469566345,12.250000954,7.7619242668,-0.006539861
15/9-15,2430.096,SHETLAND GP.,Tor Fm.,12.375000954,4.8314976692,4.8314976692,5.2390151024,2.5644142628,11.950001717,0.1102777049,4.6563606262,61.501312256,90.274909973,12.250000954,7.7568640709,-0.003058209
15/9-15,2430.248,SHETLAND GP.,Tor Fm.,12.375000954,5.2173719406,5.2173719406,5.4715070724,2.5766654015,11.438347816,0.1068901792,4.5731701851,61.227352142,89.887405396,12.250000954,7.7518029213,-0.000385235
15/9-15,2430.4,SHETLAND GP.,Tor Fm.,12.375000954,5.873105526,5.873105526,5.6903510094,2.5901343822,11.047174454,0.1009757519,4.6413226128,60.518005371,90.127410889,12.250000954,7.7467427254,0.0011145511
15/9-15,2430.552,SHETLAND GP.,Tor Fm.,12.375000954,6.6327037811,6.6327037811,5.9954957962,2.6006908417,11.11998558,0.0942117199,4.6654906273,60.038223267,91.51725769,12.250000954,7.7613406181,0.0036297652
15/9-15,2430.704,SHETLAND GP.,Tor Fm.,12.373171806,7.1429533958,7.1429533958,6.2769517899,2.6009104252,11.941165924,0.0890524611,4.8839735985,59.41462326,91.397163391,12.250000954,8.0515623093,0.0086181778
15/9-15,2430.856,SHETLAND GP.,Tor Fm.,12.359816551,7.142162323,7.142162323,6.3754906654,2.5917725563,12.977611542,0.087993972,4.9512915611,59.699760437,90.305755615,12.250000954,8.1487035751,0.013682941
15/9-15,2431.008,SHETLAND GP.,Tor Fm.,12.337363243,6.8557829857,6.8557829857,6.318488121,2.5787153244,13.127916336,0.0904150307,4.8795685768,60.291904449,90.947509766,12.250000954,8.0922651291,0.0151020382
15/9-15,2431.16,SHETLAND GP.,Tor Fm.,12.32715416,6.5365424156,6.5365424156,6.2366957664,2.565687418,12.09173584,0.0938726515,5.0390863419,60.992332458,91.94606781,12.250000954,7.1858286858,0.0129020689
15/9-15,2431.312,SHETLAND GP.,Tor Fm.,12.325161934,6.1158452034,6.1158452034,6.1309289932,2.5577178001,11.014059067,0.0992890894,4.8316655159,61.965351105,92.223899841,12.250000954,6.2771840096,0.0085472716
15/9-15,2431.464,SHETLAND GP.,Tor Fm.,12.320923805,5.6624927521,5.6624927521,5.9526996613,2.5564758778,10.895853996,0.1072470546,4.6582269669,61.762783051,91.534362793,12.250000954,5.3993444443,0.004331219
15/9-15,2431.616,SHETLAND GP.,Tor Fm.,12.319998741,5.4663996696,5.4663996696,5.7982392311,2.5583024025,11.481864929,0.1122140512,4.2483677864,61.575710297,90.268440247,12.250000954,5.2028355598,0.0013379881
15/9-15,2431.768,SHETLAND GP.,Tor Fm.,12.319998741,5.6630787849,5.6630787849,5.6060204506,2.5600986481,12.372157097,0.1069681346,4.2382330894,61.466598511,89.82183075,12.250000954,5.1977519989,-0.000676433
15/9-15,2431.92,SHETLAND GP.,Tor Fm.,12.319998741,5.9842033386,5.9842033386,5.3647174835,2.5618932247,13.186302185,0.0962878838,4.3569746017,61.344982147,90.189888,12.250000954,5.192691803,-4.1317e-05
15/9-15,2432.072,SHETLAND GP.,Tor Fm.,12.319998741,6.1583938599,6.1583938599,5.2260069847,2.5656762123,12.785749435,0.0902322829,4.6689953804,61.123516083,89.968788147,12.250000954,5.1876058578,0.0028300069
15/9-15,2432.224,SHETLAND GP.,Tor Fm.,12.319998741,6.034883976,6.034883976,5.1717267036,2.5677218437,11.088885307,0.0920146778,4.6888504028,60.873153687,89.861984253,12.250000954,5.1825704575,0.0059304405
15/9-15,2432.376,SHETLAND GP.,Tor Fm.,12.319998741,5.590649128,5.590649128,5.1601314545,2.5627651215,9.382894516,0.0991486982,4.6026382446,61.408309937,90.60269928,12.250000954,5.1774878502,0.0088302204
15/9-15,2432.528,SHETLAND GP.,Tor Fm.,12.319998741,5.2953901291,5.2953901291,5.0600481033,2.560208559,9.0441102982,0.1068541035,4.4458708763,61.504962921,91.120536804,12.250000954,5.1723752022,0.0124694826
15/9-15,2432.68,SHETLAND GP.,Tor Fm.,12.319998741,5.3868384361,5.3868384361,4.8213825226,2.5656614304,9.9360494614,0.1132653654,4.3564977646,61.027557373,91.058616638,12.250000954,5.1672787666,0.0146073615
15/9-15,2432.832,SHETLAND GP.,Tor Fm.,12.319998741,5.5610079765,5.5610079765,4.6369318962,2.5696299076,11.146348,0.1163146421,4.3658928871,61.216827393,90.597320557,12.250000954,5.1621770859,0.0121653788
15/9-15,2432.984,SHETLAND GP.,Tor Fm.,12.320183754,5.5869960785,5.5869960785,4.5506777763,2.5654675961,11.802361488,0.1157166213,4.4357171059,61.419441223,90.018081665,12.250000954,5.1571326256,0.0079396637
15/9-15,2433.136,SHETLAND GP.,Tor Fm.,12.322530746,5.3209276199,5.3209276199,4.5240621567,2.5587625504,11.399216652,0.1162015796,4.2889595032,61.676387787,89.843955994,12.250000954,5.1519169807,0.0061851488
15/9-15,2433.288,SHETLAND GP.,Tor Fm.,12.326453209,4.9165062904,4.9165062904,4.5997805595,2.5553171635,10.991900444,0.1168903708,4.2842288017,62.268531799,90.385063171,12.250000954,5.1469964981,0.0063060196
15/9-15,2433.44,SHETLAND GP.,Tor Fm.,12.325559616,4.7128996849,4.7128996849,4.7138905525,2.5572605133,11.416723251,0.1158194095,4.3690824509,62.835586548,90.761886597,12.250000954,4.9333224297,0.0047435374
15/9-15,2433.592,SHETLAND GP.,Tor Fm.,12.321317673,4.8148145676,4.8148145676,4.8061318398,2.5659513474,12.421899796,0.1140707657,4.4316730499,63.162895203,90.238594055,12.250000954,4.7214961052,0.0009204284
15/9-15,2433.744,SHETLAND GP.,Tor Fm.,12.319998741,5.3949947357,5.3949947357,4.91497612,2.5803227425,13.657871246,0.1125892028,4.5073661804,62.895503998,90.365135193,12.250000954,4.5197176933,-0.002677649
15/9-15,2433.896,SHETLAND GP.,Tor Fm.,12.319998741,6.6006646156,6.6006646156,5.0257563591,2.5918068886,14.249520302,0.1101949513,4.4295392036,61.986709595,91.877738953,12.250000954,4.1039934158,-0.003282849
15/9-15,2434.048,SHETLAND GP.,Tor Fm.,12.319998741,7.8916301727,7.8916301727,5.0711541176,2.5893452168,14.13278389,0.1037347838,4.7468357086,60.420230865,92.63205719,12.250000954,3.6882214546,-0.001158324
15/9-15,2434.2,SHETLAND GP.,Tor Fm.,12.319998741,8.2564888,8.2564888,5.1372971535,2.5748932362,13.426063538,0.097657904,4.7957844734,59.296916962,91.836204529,12.250000954,3.4484095573,0.0010185208
15/9-15,2434.352,SHETLAND GP.,Tor Fm.,12.319998741,7.6373538971,7.6373538971,5.2755732536,2.5612955093,13.007470131,0.0992145985,4.9135513306,60.200786591,91.183441162,12.250000954,3.6107366085,0.0019748574
15/9-15,2434.504,SHETLAND GP.,Tor Fm.,12.319998741,6.6640696526,6.6640696526,5.2989597321,2.5541481972,13.416729927,0.1088950932,4.9969592094,61.137138367,90.837837219,12.250000954,4.3419733047,0.0023753194
15/9-15,2434.656,SHETLAND GP.,Tor Fm.,12.319998741,5.6823263168,5.6823263168,5.1468935013,2.5513596535,13.598279953,0.1205957085,4.9514765739,62.20866394,90.695373535,12.250000954,5.4182319641,0.0036396489
15/9-15,2434.808,SHETLAND GP.,Tor Fm.,12.319998741,5.2530865669,5.2530865669,4.8950371742,2.5483071804,12.827527046,0.1243506595,4.756169796,62.399120331,91.079536438,12.250000954,6.0829100609,0.0051723314
15/9-15,2434.96,SHETLAND GP.,Tor Fm.,12.319998741,5.3544063568,5.3544063568,4.6409840584,2.5459117889,11.966094971,0.1204652712,4.6689839363,62.486186981,91.357582092,12.250000954,6.4959640503,0.0054859966
15/9-15,2435.112,SHETLAND GP.,Tor Fm.,12.319998741,5.0606427193,5.0606427193,4.5077724457,2.5414190292,12.109879494,0.1209781095,4.5656929016,61.636444092,91.457084656,12.250000954,6.7550516129,0.0053442861
15/9-15,2435.264,SHETLAND GP.,Tor Fm.,12.320506096,4.4038672447,4.4038672447,4.4886898994,2.5345511436,13.488527298,0.1304397732,4.789039135,62.14074707,91.442687988,12.250000954,6.6039500237,0.005337419
15/9-15,2435.416,SHETLAND GP.,Tor Fm.,12.323137283,4.1086540222,4.1086540222,4.5357046127,2.5329144001,15.025249481,0.1411945075,4.6269960403,63.396808624,91.751647949,12.250000954,6.3276572227,0.0068084034
15/9-15,2435.568,SHETLAND GP.,Tor Fm.,12.326395035,4.3689804077,4.3689804077,4.5796523094,2.546405077,15.070208549,0.1398826838,4.8061695099,63.572460175,92.374336243,12.250000954,6.3225736618,0.0087872073
15/9-15,2435.72,SHETLAND GP.,Tor Fm.,12.324944496,4.9677529335,4.9677529335,4.6247897148,2.5697200298,14.07416153,0.1263183057,4.4152889252,63.206695557,92.103675842,12.250000954,6.3175139427,0.009184178
15/9-15,2435.872,SHETLAND GP.,Tor Fm.,12.321052551,5.6415281296,5.6415281296,4.7494711876,2.586098671,12.642847061,0.1110774055,4.3059096336,61.464611053,90.888717651,12.250000954,6.3124270439,0.0076934197
15/9-15,2436.024,SHETLAND GP.,Tor Fm.,12.319998741,6.0567345619,6.0567345619,4.9744086266,2.5821623802,12.385965347,0.1051347777,4.1277565956,60.276737213,90.490875244,12.250000954,6.4018573761,0.0045980364
15/9-15,2436.176,SHETLAND GP.,Tor Fm.,12.319512367,5.985534668,5.985534668,5.26730299,2.5700342655,13.515318871,0.1085294485,4.2560763359,61.222690582,90.652114868,12.250000954,6.6945309639,0.0006113848
15/9-15,2436.328,SHETLAND GP.,Tor Fm.,12.315965652,5.7117671967,5.7117671967,5.5484733582,2.5670876503,15.381752014,0.1140024215,4.3816933632,61.643665314,90.941925049,12.250000954,6.7143821716,-0.001482828
15/9-15,2436.48,SHETLAND GP.,Tor Fm.,12.305111885,5.7110834122,5.7110834122,5.6779074669,2.5744481087,16.550544739,0.1165086105,4.5704236031,62.17224884,91.511962891,12.250000954,6.7093782425,8.19507e-05
15/9-15,2436.632,SHETLAND GP.,Tor Fm.,12.287670135,6.0927629471,6.0927629471,5.634493351,2.5839443207,17.234537125,0.1121572703,4.6897568703,61.984008789,92.292564392,12.250000954,6.6162142754,0.0044477955
15/9-15,2436.784,SHETLAND GP.,Tor Fm.,12.272726059,6.551548481,6.551548481,5.5798821449,2.5857040882,16.959369659,0.101756461,4.4767436981,61.781440735,92.351646423,12.250000954,6.1396422386,0.0065639168
15/9-15,2436.936,SHETLAND GP.,Tor Fm.,12.266721725,6.5965638161,6.5965638161,5.5996322632,2.5816559792,15.533500671,0.0922730491,4.3879203796,61.622505188,91.799507141,12.250000954,5.4218096733,0.0050488487
15/9-15,2437.088,SHETLAND GP.,Tor Fm.,12.265999794,6.1632523537,6.1632523537,5.7421355247,2.5728223324,13.761486053,0.0895561129,4.4654245377,62.012081146,91.846343994,12.250000954,5.034725666,0.0040379721
15/9-15,2437.24,SHETLAND GP.,Tor Fm.,12.265999794,5.6950569153,5.6950569153,6.0350308418,2.5650947094,12.89131546,0.0937593281,4.6291713715,62.368602753,92.344703674,12.250000954,4.8447356224,0.0042690216
15/9-15,2437.392,SHETLAND GP.,Tor Fm.,12.265999794,5.5543088913,5.5543088913,6.2747292519,2.5630638599,13.355957985,0.102106154,4.996424675,62.275100708,92.843574524,12.250000954,4.1899719238,0.0045411093
15/9-15,2437.544,SHETLAND GP.,Tor Fm.,12.265999794,5.9135050774,5.9135050774,6.368824482,2.5687355995,13.268844604,0.1105025783,4.9644899368,62.124511719,93.037788391,12.250000954,4.1705265045,0.0028001741
15/9-15,2437.696,SHETLAND GP.,Tor Fm.,12.265999794,7.1637301445,7.1637301445,6.4104223251,2.5814263821,13.24030304,0.115793027,4.9839673042,61.078083038,92.313842773,12.250000954,4.1654663086,0.0011916935
15/9-15,2437.848,SHETLAND GP.,Tor Fm.,12.265999794,8.9916954041,8.9916954041,6.4192404747,2.5944333076,14.529836655,0.1153890714,4.849963665,59.306430817,91.350517273,12.250000954,4.2353196144,0.0023366103
15/9-15,2438.0,SHETLAND GP.,Tor Fm.,12.267933846,9.7652187347,9.7652187347,6.5244646072,2.5994746685,15.77708149,0.1127163619,4.8878130913,58.209888458,91.484802246,12.250000954,4.5852179527,0.0039914083
15/9-15,2438.152,SHETLAND GP.,Tor Fm.,12.274001122,8.9325914383,8.9325914383,6.7491559982,2.5877816677,15.586330414,0.1188133061,5.4189891815,58.656040192,92.134651184,12.250000954,4.9854969978,0.0009179753
15/9-15,2438.304,SHETLAND GP.,Tor Fm.,12.276907921,7.7389559746,7.7389559746,6.9914245605,2.5663504601,14.129057884,0.1385617703,5.1281695366,59.860774994,92.438117981,12.250000954,5.417778492,-0.005182519
15/9-15,2438.456,SHETLAND GP.,Tor Fm.,12.271468163,6.9907383919,6.9907383919,7.1285672188,2.5521225929,12.804822922,0.1638224423,5.0342960358,61.413387299,92.170890808,12.250000954,5.7397975922,-0.005533589
15/9-15,2438.608,SHETLAND GP.,Tor Fm.,12.266755104,6.603908062,6.603908062,7.1566677094,2.5475299358,12.269177437,0.1837896258,4.54459095,62.213993073,92.024658203,12.250000954,5.7761263847,0.0016954768
15/9-15,2438.76,SHETLAND GP.,Tor Fm.,12.265999794,6.5555787086,6.5555787086,7.1168208122,2.5537900925,12.01570797,0.1946664006,4.7304186821,62.773330688,92.341926575,12.250000954,5.4075961113,0.0088621313
15/9-15,2438.912,SHETLAND GP.,Tor Fm.,12.265999794,6.8645935059,6.8645935059,7.0494008064,2.5618283749,12.372515678,0.1973511726,4.8409113884,62.585800171,92.41444397,12.250000954,5.024312973,0.0119022401
15/9-15,2439.064,SHETLAND GP.,Tor Fm.,12.265999794,7.3061413765,7.3061413765,7.0399241447,2.5687983036,13.456064224,0.1916778237,5.2995839119,62.38318634,92.735229492,12.250000954,4.9542574883,0.0140777463
15/9-15,2439.216,SHETLAND GP.,Tor Fm.,12.265999794,7.5559682846,7.5559682846,7.1440825462,2.5720312595,15.001336098,0.1791027933,5.2830495834,62.153381348,92.71446991,12.250000954,4.9491438866,0.0165774804
15/9-15,2439.368,SHETLAND GP.,Tor Fm.,12.269599915,7.7378444672,7.7378444672,7.3128962517,2.5716297626,17.22366333,0.1666535437,5.0504164696,61.193405151,92.335472107,12.250000954,4.9440608025,0.0141217671
15/9-15,2439.52,SHETLAND GP.,Tor Fm.,12.282766342,8.1468315125,8.1468315125,7.4866809845,2.5757243633,17.908977509,0.1660771221,5.065290451,61.335300446,92.259429932,12.250000954,4.9747776985,0.0074375095
15/9-15,2439.672,SHETLAND GP.,Tor Fm.,12.29635334,8.6036624908,8.6036624908,7.6793260574,2.583738327,16.600704193,0.1771995723,4.6166734695,60.004920959,93.224510193,12.250000954,5.2878346443,0.0043223659
15/9-15,2439.824,SHETLAND GP.,Tor Fm.,12.301324844,8.7597045898,8.7597045898,7.9061880112,2.5940847397,14.415868759,0.1872163862,4.5885410309,60.191928864,93.674514771,12.250000954,5.6905617714,0.0059791347
15/9-15,2439.976,SHETLAND GP.,Tor Fm.,12.304219246,8.8244485855,8.8244485855,8.1061916351,2.6005568504,12.766126633,0.1872199476,4.8573641777,60.367126465,93.179222107,12.250000954,6.1181521416,0.0090305312
15/9-15,2440.128,SHETLAND GP.,Tor Fm.,12.305000305,9.2168169022,9.2168169022,8.2177028656,2.5965082645,12.185548782,0.1756411791,5.364153862,59.997989655,93.068580627,12.250000954,5.8706088066,0.007854159
15/9-15,2440.28,SHETLAND GP.,Tor Fm.,12.305000305,9.8576164246,9.8576164246,8.2075424194,2.5840466022,12.139381409,0.1659663618,5.3702697754,59.88892746,93.015525818,12.250000954,5.7475094795,0.0011574521
15/9-15,2440.432,SHETLAND GP.,Tor Fm.,12.304216385,10.009010315,10.009010315,8.1094264984,2.5755162239,12.770436287,0.1678141952,4.9014549255,59.775966644,92.733520508,12.250000954,5.4515428543,-0.005752745
15/9-15,2440.584,SHETLAND GP.,Tor Fm.,12.297119141,9.3756685257,9.3756685257,7.9744443893,2.5764341354,13.019909859,0.1742940992,4.5662722588,59.379264832,92.36643219,12.250000954,5.3207492828,-0.008085809
15/9-15,2440.736,SHETLAND GP.,Tor Fm.,12.279158592,8.7401399612,8.7401399612,7.8497595787,2.5770797729,12.608507156,0.1823115051,4.4790587425,59.785972595,91.6326828,12.250000954,5.6388988495,-0.006725946
15/9-15,2440.888,SHETLAND GP.,Tor Fm.,12.265999794,8.2909698486,8.2909698486,7.7335386276,2.5674469471,12.554343224,0.1858761013,4.5120368004,60.376148224,90.350395203,12.250000954,6.3224391937,-0.005218103
15/9-15,2441.04,SHETLAND GP.,Tor Fm.,12.265999794,7.7250728607,7.7250728607,7.642411232,2.5571136475,13.315367699,0.1854405701,4.5760393143,60.596324921,90.345558167,12.250000954,6.8480081558,-0.003829316
15/9-15,2441.192,SHETLAND GP.,Tor Fm.,12.265999794,7.1571912766,7.1571912766,7.601831913,2.5554666519,14.289234161,0.1818113178,4.6669998169,61.593799591,91.449996948,12.250000954,7.2530369759,-0.000341896
15/9-15,2441.344,SHETLAND GP.,Tor Fm.,12.265999794,6.9792051315,6.9792051315,7.6508722305,2.5632190704,15.160328865,0.1742089391,4.4553570747,61.998935699,91.480926514,12.250000954,7.9375095367,0.0041614198
15/9-15,2441.496,SHETLAND GP.,Tor Fm.,12.265999794,7.3832836151,7.3832836151,7.7607188225,2.5740098953,15.397749901,0.1581348777,4.2466983795,61.782447815,91.567802429,12.250000954,8.210808754,0.0068775532
15/9-15,2441.648,SHETLAND GP.,Tor Fm.,12.265999794,8.1544952393,8.1544952393,7.9182281494,2.5828404427,14.247701645,0.1357738227,4.0697951317,60.386074066,91.521400452,12.250000954,8.2055215836,0.0065295431
15/9-15,2441.8,SHETLAND GP.,Tor Fm.,12.265999794,8.9663190842,8.9663190842,8.1912975311,2.5920777321,11.764332771,0.118187353,4.6322178841,60.081264496,91.302223206,12.250000954,7.9431695938,0.0063497908
15/9-15,2441.952,SHETLAND GP.,Tor Fm.,12.265999794,9.6381044388,9.6381044388,8.5781049728,2.5947570801,9.9945201874,0.111431174,4.8202786446,59.785194397,91.199996948,12.250000954,7.4989266396,0.00617956
15/9-15,2442.104,SHETLAND GP.,Tor Fm.,12.265999794,10.244703293,10.244703293,8.9255838394,2.5978512764,10.245287895,0.1125232354,4.8254561424,59.012298584,91.229530334,12.250000954,7.1184325218,0.0067615341
15/9-15,2442.256,SHETLAND GP.,Tor Fm.,12.265999794,10.749545097,10.749545097,9.0591039658,2.5921909809,11.285723686,0.1142392904,4.5613441467,58.601165771,91.346656799,12.250000954,6.9337949753,0.00835062
15/9-15,2442.408,SHETLAND GP.,Tor Fm.,12.265999794,10.757599831,10.757599831,8.923992157,2.5889761448,11.958924294,0.1136031896,4.8124094009,58.196029663,91.507980347,12.250000954,6.7045960426,0.0094059873
15/9-15,2442.56,SHETLAND GP.,Tor Fm.,12.265999794,10.234630585,10.234630585,8.4720973969,2.5784385204,12.103740692,0.1122533679,4.8557834625,58.095966339,91.913291931,12.250000954,6.5064201355,0.008224668
15/9-15,2442.712,SHETLAND GP.,Tor Fm.,12.265999794,9.5887136459,9.5887136459,7.7468137741,2.5681226254,12.027350426,0.1125520244,4.9000320435,58.00246048,92.680915833,12.250000954,6.5055556297,0.0019769105
15/9-15,2442.864,SHETLAND GP.,Tor Fm.,12.267126083,8.5892066956,8.5892066956,6.9645648003,2.5522091389,11.03318119,0.1147529557,4.8557515144,59.153213501,92.667991638,12.250000954,6.7066950798,-0.005059073
15/9-15,2443.016,SHETLAND GP.,Tor Fm.,12.27101326,7.0351934433,7.0351934433,6.3402223587,2.5354273319,9.4087171555,0.1186458692,4.9639382362,59.974411011,91.854774475,12.250000954,7.519141674,-0.007111032
15/9-15,2443.168,SHETLAND GP.,Tor Fm.,12.271626472,5.6489439011,5.6489439011,5.8532729149,2.522932291,9.2363185883,0.1254598051,4.9165015221,60.362205505,91.411430359,12.250000954,8.7462797165,-0.002621411
15/9-15,2443.32,SHETLAND GP.,Tor Fm.,12.267272949,4.9584507942,4.9584507942,5.4261641502,2.5187540054,12.558628082,0.1352255344,5.0525417328,61.940288544,91.145545959,12.250000954,9.5976629257,0.0040258225
15/9-15,2443.472,SHETLAND GP.,Tor Fm.,12.265999794,4.7109885216,4.7109885216,5.0924983025,2.5161230564,15.681533813,0.1428865641,5.2354207039,62.96062851,90.804794312,12.250000954,10.191488266,0.0063539362
15/9-15,2443.624,SHETLAND GP.,Tor Fm.,12.265679359,4.6050004959,4.6050004959,4.8895020485,2.5146567822,15.901575089,0.1450712085,5.0556015968,63.74848938,90.019760132,12.250000954,10.642915726,0.0031378532
15/9-15,2443.776,SHETLAND GP.,Tor Fm.,12.263224602,4.5431032181,4.5431032181,4.7961339951,2.5188438892,14.187535286,0.1414012015,4.6742281914,63.99023819,89.313423157,12.250000954,10.278288841,-0.001179382
15/9-15,2443.928,SHETLAND GP.,Tor Fm.,12.256871223,4.5747027397,4.5747027397,4.8029799461,2.5313620567,13.106254578,0.1336264312,4.295609951,63.047245026,89.725036621,12.250000954,8.9793815613,-0.002534752
15/9-15,2444.08,SHETLAND GP.,Tor Fm.,12.249998093,4.7287116051,4.7287116051,4.9311490059,2.5397233963,13.24489212,0.1251034588,4.2999329567,63.564094543,90.566352844,12.250000954,7.2587532997,-0.003086532
15/9-15,2444.232,SHETLAND GP.,Tor Fm.,12.245024681,4.9411039352,4.9411039352,5.1762738228,2.538877964,12.832532883,0.1169166043,4.5211110115,62.823852539,90.558181763,12.250000954,6.4505734444,-0.005934738
