PC0,PC1,PC2
-2.655466707920396,1.5832454631357156,-0.7036645213374496
-2.760166568627167,1.6126872377188677,-0.6310677749181274
-2.9519242895263096,1.5872942536955292,-0.461706585763581
-3.162612478676807,1.558814214596055,-0.2567802624766022
-3.3237044278384937,1.581666754016835,-0.23001919002931126
-3.3173280906028224,1.6013141659679866,-0.31277686537399746
-3.2204186167059445,1.564960707799248,-0.4194138042681144
-3.109778881455266,1.51992172921631,-0.46136112067571955
-3.040993835832094,1.4868414087344515,-0.5115381852268759
-2.9364971607310597,1.4888724104996716,-0.694586365935918
-2.8606668259691976,1.474740123417826,-0.7451010757059194
-2.9279839877997733,1.501616972910258,-0.6774804075036964
-3.109251827536842,1.5692063689228761,-0.5273714219851879
-3.42700728995984,1.6061656485902414,-0.3475079978601149
-3.634376029180812,1.6151012405808298,-0.16164184172204918
-3.6595490397690607,1.620123528762067,0.01817890470968424
-3.6651175185566593,1.6724170198047876,0.0985102667633156
-3.8068500291349614,1.7213131387132474,0.11632342147038209
-3.903362315531184,1.6919411333323637,-0.01260129972947798
-4.078818435309558,1.6562159136779644,-0.012885092382252019
-4.2041776376115925,1.680729121261843,0.16484562189032856
-4.331544909090401,1.7381768735197458,0.2997343255842862
-4.3571310008727275,1.8276291265910805,0.3643503113644499
-4.304262081513828,1.8369751940381358,0.3832735198093056
-4.199819135920001,1.7707827595421162,0.3209667525470535
-4.122490984827256,1.6873045781267118,0.2248022619907071
-4.116461186271875,1.6099111477377124,0.11671650508237169
-4.124097426486553,1.5441999204213817,-0.00853919857518328
-3.9908131349298936,1.500804366682519,-0.2219650562935389
-3.7836702208834416,1.476081761355296,-0.41445782861784514
-3.578269615350752,1.4439886189648836,-0.4849376022685357
-3.437856005488355,1.3745494752123955,-0.4397317325776742
-3.3613739177603303,1.2866437635738674,-0.3095967900100977
-3.2422863905613366,1.2516199755355677,-0.31036729263898294
-3.215998333132886,1.3003602553632354,-0.4547778308855683
-3.175256109323176,1.3915847766870046,-0.6046303763681581
-3.362262086078183,1.4467392410063271,-0.5035514334927421
-3.5979197244744983,1.4832141757930004,-0.33151268175018817
-3.901372640506584,1.4877986076090826,-0.15720923572488718
-4.104609475213519,1.4878407026539255,-0.08618715383651097
-4.270546373695324,1.4706299698208345,0.0020987039556107307
-4.295537369419526,1.4494882211222602,0.09866801802433972
-4.2217983097186025,1.4401277221027153,0.0799439575781489
-4.039841582732859,1.4359576258198097,-0.046465099481283995
-3.80224363339836,1.3986227889544882,-0.20948682965357485
-3.6044222113065674,1.3738852845324199,-0.3894889949141911
-3.45550986169443,1.3811042692085538,-0.5576248081505553
-3.3875762985896873,1.4133192701753734,-0.6621609329400522
-3.382304115888818,1.447984674420753,-0.6724581612418367
-3.5334232543519124,1.482957595855933,-0.5247441076833365
-3.783879279703031,1.522083060586423,-0.28800501752580243
-4.022513965010521,1.5584293981884774,-0.047799830909234876
-4.135635374546275,1.5947750325384364,0.07073283453717757
-4.317107759894007,1.6380035987854271,0.21612432219396846
-4.624875519567624,1.6386913619438939,0.45898106747180295
-4.837056885654903,1.6283129474287155,0.5613173968486448
-4.766107223791114,1.6456726791710403,0.3891586762770137
-4.513192684416207,1.6574397753618493,0.20978468675679626
-4.312532964351972,1.653652070401426,0.1722671700132062
-4.239975033719965,1.6325911828305382,0.1848476638818991
-4.422463355789087,1.6151932373957143,0.3359104042326157
-4.7896426820572975,1.6173944819727055,0.6056896851516766
-5.1836758113194135,1.6662897840108941,0.8790143737041712
-5.581593828995159,1.7650639617274428,1.1523925292266086
-5.848897570163173,1.870953994643788,1.2946041596946807
-6.168526959123437,1.9019984885359391,1.4989527408137278
-6.06147713109569,2.12317698014021,1.711578232116823
-5.3283899570850535,1.6211186503176798,0.8934149274662948
-4.379344292158601,1.6186894822207332,0.32035727882683435
-3.8864863002458856,1.6302291632666832,0.13838012230007604
-3.9559055930265203,1.6468915234360404,0.31734833644808386
-4.6104519997280295,1.6605514353084159,0.7814562002745894
-5.246575209042673,1.5852934232428129,0.7640667408691416
-4.377273490602068,1.5556455247729006,0.026848480977385413
-3.562774959254081,1.656550116103865,-0.4214416851072487
-3.0583645526938112,1.750537638206691,-0.4917289886688984
-2.960095385203408,1.6714200819388594,-0.32094555290042415
-3.356520904088285,1.485497336674679,-0.003914217026398404
-4.005106149560296,1.4051263721139449,0.27203235821056215
-4.194508051390447,1.4222013950916463,0.13910599728648
-3.6775691469148395,1.4000274519496283,-0.34469116934557253
-3.005843775287413,1.3539500009470513,-0.7414619427314884
-2.514572777926476,1.3304717235999093,-0.9078229831726827
-2.1845748191106207,1.305669308419339,-0.9146829017008974
-2.1432410847176415,1.2733510068243687,-0.846812041013109
-2.3881682693285393,1.237893745566741,-0.724138748461678
-2.5908160174965897,1.2135967354323596,-0.6120722574633078
-2.679414976690069,1.2174592325770772,-0.6151004725258298
-2.741744939322917,1.2564726522153047,-0.6707474542666013
-2.7534554452938496,1.2978286362170879,-0.802167133068804
-2.695211307274823,1.3087917703116578,-0.9708146368961316
-2.5870089022047544,1.3065944095670794,-1.0659393398903783
-2.5508802285711965,1.2533997220807105,-1.06544420823555
-2.605926512965144,1.181666752743142,-0.9800513838464393
-2.62775218231872,1.1226006607564798,-0.9366577143366942
-2.532742830269765,1.1219629665022457,-0.9561929603113887
-2.379088394302829,1.1386958380734273,-0.9490576968042093
-2.331893492336979,1.151555492916338,-0.8984676836755999
-2.418544708042144,1.1919539187277939,-0.7998781225725154
-2.726264787049985,1.2508675756221588,-0.6846245363272095
-3.243774169795861,1.3234728332444572,-0.5379740463622732
-3.72303142058387,1.3672986109444458,-0.3934834645911266
-3.9113627191696203,1.3579609866510693,-0.38215299759600774
-3.7782206217158003,1.3405794564675708,-0.49094522130125484
-3.5588714895411404,1.3516244409203104,-0.5343265855871298
-3.409808398452712,1.3937237833330838,-0.5595922882365012
-3.3300533311548626,1.4193243286938584,-0.6573592153409787
-3.323330478970751,1.3908721291868855,-0.6871776278802534
-3.5740965983598443,1.362719793548193,-0.6087125903999422
-3.9438837884981544,1.338401116286223,-0.4199793071331531
-4.043210836526862,1.3067271389112802,-0.3371810476618928
-3.7520399379119116,1.2774022557524254,-0.4747687349953005
-3.4744252737289902,1.2683544089058196,-0.5828347936822538
-3.5209089825778412,1.2604104875707252,-0.5148559589328849
-3.738640638570135,1.2640381328230188,-0.43595180676201456
-3.773472186942206,1.2575766900951197,-0.538528192582083
-3.586111381681076,1.2985381326715864,-0.77172297356542
-3.4016008398315676,1.2917100101451113,-0.846589343557236
-3.426814285621222,1.2976620918033124,-0.6942419861021855
-3.649122165424528,1.2926996934875963,-0.43800330859414416
-4.009518762503625,1.2600803256680464,-0.22303642551907252
-4.321175097157016,1.257544249184454,-0.17558351628973748
-4.315028396728591,1.253222814720145,-0.36556959071200845
-3.951626696791077,1.2273704763137707,-0.6869886028746337
-3.449972777093063,1.177632257346346,-1.006158137218541
-2.9555810610372233,1.1246618825797652,-1.2849565627697304
-2.587561370886707,1.0652978590988231,-1.4672819473097323
-2.4699591670300247,0.9603574377566875,-1.4716137036473833
-2.585119263183896,0.898511068441951,-1.3177879957414074
-2.810062374977245,0.8586947089662577,-1.1071916992535975
-3.069025332385316,0.8446165610086614,-0.9032186611514859
-3.1962140166000768,0.8534324607301056,-0.7230766644778304
-3.130943564528427,0.8615347279211002,-0.7004721603481374
-3.022397099675929,0.9061262432726646,-0.8181926032017713
-3.0300293361041306,1.0408826066505639,-0.8450841481581064
-3.2136718975872816,1.12937880096296,-0.6570649644079544
-3.591064059359074,1.1291421894393845,-0.3440464038693809
-3.9299653544616406,1.1216332788194665,-0.1444768826414908
-3.9962870860046875,1.1356152811571067,-0.2678950911119525
-3.8289720473949567,1.215173269476655,-0.5553440564619964
-3.55435886713731,1.259850312749117,-0.6346717182177787
-3.4454999456948263,1.2755356460806404,-0.5740123354138267
-3.452225437334461,1.278091904744076,-0.49240924726860047
-3.620778404745438,1.2648817983858545,-0.44972198562261917
-3.7714389588405886,1.222358401434362,-0.5126422172740627
-3.703913322455287,1.2411632135775688,-0.6977039967825185
-3.4915012060517063,1.2979632984174014,-0.9326320790821883
-3.2000480084269647,1.3851182677305964,-1.086572054188233
-2.9386720820229,1.3150139560693543,-1.090038982954341
-2.6846513491606,1.214201574836525,-1.0864458087175608
-2.4337405642682963,1.1366299492444727,-1.1357458655269348
-2.201671648068571,1.1275318227457098,-1.1761113822036684
-2.023344057471638,1.1708410131044775,-1.1831330393453585
-1.871541958270507,1.1914479478833748,-1.1864334014094005
-1.735830383423009,1.184434519092007,-1.2646713399625786
-1.6229006441596243,1.168881799277387,-1.3797892418560829
-1.4386374463100025,1.1746818872460358,-1.3996758415209267
-1.19771493932923,1.163765887016186,-1.3458255695767105
-0.9885748257097144,1.19663435516763,-1.3180030158080738
-0.8548559138724764,1.2191410644815224,-1.3164354181080975
-0.8574046260320214,1.2537455075947623,-1.3404214594502182
-0.8957356127199928,1.2118467728019806,-1.3056229576699372
-0.9048910584217054,1.2070269444140544,-1.2504490001545407
-0.8841226739326116,1.1883329498636213,-1.1925900594062333
-0.8394434611738996,1.1638598518027794,-1.1121408504782877
-0.8045722954163953,1.1325732076841573,-1.0283646013556604
-0.7663445654620632,1.3131149892819771,-1.0356344043390424
-0.7476830730293499,1.4302141169983043,-1.0522610064101994
-0.843836076089646,1.5211958218347084,-1.0610460317121144
-0.8011357042681989,1.4298543806053,-0.9282605803240005
-0.8829344822190672,1.3973189607501606,-0.9371563350377956
-0.9574907947477296,1.351648771840212,-1.0174250903248023
-1.02294221474036,1.336204694077571,-1.0860632783968016
-1.043861226996035,1.3401503898501237,-1.136084971570716
-1.0080928752424918,1.3391718962613635,-1.1693326729352285
-0.9004047344949635,1.3638399023066228,-1.1460618363416382
-0.7624908162524792,1.4088629710423537,-1.0734268117346615
-0.7382882496657196,1.3991202905329834,-1.0615011395016671
-0.771817272224625,1.3970458850130254,-1.12618457845032
-0.8759336099583487,1.3966305407439326,-1.2240120525102909
-1.0027338115773434,1.3763085917947144,-1.2359835501649006
-0.9993128074401441,1.303511236692723,-1.090922530660964
-0.9929883443674112,1.303805702472682,-0.9639269305077416
-0.9564454426599031,1.3451455075827181,-0.9550672506903423
-0.835232949917796,1.3533333914464758,-0.9592684083448677
-0.7359285877021146,1.3481015451854979,-0.9813796884654306
-0.6642279198845675,1.307480736007017,-1.047658384189191
-0.6871116281874883,1.229539229377054,-1.1430418704798104
-0.7270696751768791,1.1388046385231911,-1.2204576304690589
-0.6892932145860261,1.1176991782329644,-1.2160855096307623
-0.5877386299180376,1.144722097149647,-1.1406255721492924
-0.5453046374642273,1.1676286494463033,-1.03568034306215
-0.6186668186632527,1.1377576851123308,-0.9822913469648631
-0.729675419015184,1.082542078911398,-1.0106393238884472
-0.8512026059754623,1.1143705079113468,-1.0897352023327975
-0.9392723521366088,1.1988731762701683,-1.1687832401297018
-1.0008705934177706,1.3674944955318349,-1.2753243145432167
-1.0515300512945867,1.4069866244645055,-1.3510430386368815
-1.0386625850032252,1.3935127822013076,-1.4239466291674738
-0.7454688709984985,1.3453004466666258,-1.4607616484729207
-0.4948276005591827,1.2392036133816502,-1.5149403279741438
-0.22983675945705503,1.1293573947225852,-1.4669641835808385
-0.129738204496147,0.993716948089277,-1.3825895482189798
-0.19843465783666223,0.979998527985945,-1.3996264689365356
-0.2530493335388433,1.0045638278297115,-1.4427778174858723
-0.40829301469907264,1.039155855070232,-1.5535429465424933
-0.5231345666835528,1.0010084092908114,-1.6254285906987316
-0.5599967921277286,0.9080041769420004,-1.6198121730039343
-0.5682110153863893,0.8509615848574668,-1.5731896154980405
-0.5656831810843251,0.8316629662644043,-1.5586610432659949
-0.5604839374525606,0.837228993722633,-1.5450449648128948
-0.5674147535366654,0.8481047899861917,-1.5185596979488616
-0.5072299353331406,0.8840832834427497,-1.4739739020024656
-0.4333171034486562,0.8626354413512991,-1.4398480968630127
-0.4152778366498618,0.7915937804441433,-1.443147767650771
-0.3549372612902471,0.7000622719056245,-1.462660772831364
-0.2956997324719434,0.6552774137939738,-1.518720275634305
-0.18519545191002978,1.046558331798728,-1.1595941227762008
-0.3612824096010227,1.0045329997436874,-1.3193706279386246
-0.5682358759646372,0.9858913045170371,-1.3867654390210316
-0.5855596573685445,0.9639081395958087,-1.2811594584912487
-0.5285202211425021,0.9700672135335543,-1.1218779777437902
-0.6254857947530963,1.0386357309373038,-1.1067252887097923
-0.8749800154905464,1.1061120650475524,-1.1361815719837718
-1.0539803502072953,1.1772675467467035,-1.2046175490449438
-1.112059433731446,1.2450064262030385,-1.2529666402051636
-1.0181974195449492,1.2537465567492174,-1.189816243198152
-0.8069271714287856,1.2333223180819772,-1.0875179411081164
-0.660127310210981,1.193156522470995,-1.1332698942648383
-0.5606419552694275,1.1930620882208247,-1.2775813866411518
-0.5814534879110156,1.1265351994417965,-1.4656150034714452
-0.6066703985336411,1.0226512786029043,-1.6725569221709826
-0.6516227640378282,0.999129905064514,-1.7351919586615376
-0.7249336603018971,1.0297140944531722,-1.661125650321972
-0.7027573296410017,1.0750688201451688,-1.5783720184260825
-0.7177028816473273,1.055845735226631,-1.620990999843373
-0.7145777831553423,1.0212086519345471,-1.6782332673253701
-0.6992449299105323,0.986896407794988,-1.6868755240520354
-0.6814719216226586,0.9783233972527559,-1.6167352788056142
-0.664674135868585,0.9779052257468593,-1.5205751706584467
-0.6695808051964961,0.9781030152357875,-1.4919819413841136
-0.7075043373731279,0.9848584750203604,-1.485852531138772
-0.7870654730159247,0.9880090558082681,-1.53676956366248
-0.9075973270300346,0.9787506478006055,-1.6076868290233461
-0.9700273045066706,0.9273379695868665,-1.6180909111346409
-0.9957368757572992,0.9299571151882704,-1.5820404299342037
-0.9634270743595104,0.9981062190649463,-1.502343669426849
-0.9183062613778693,1.0273419561587278,-1.4429301053737253
-0.8167425369112304,0.986766791143049,-1.4259843764138949
-0.7003470990645438,0.9279368309775687,-1.4378556732946635
-0.7229872566295407,0.9762679746620745,-1.5182793344059622
-0.8614231435373074,1.0485934741734966,-1.5234317174643806
-0.9876706539430362,1.0917941387278034,-1.4825344354234427
-1.1520086592486591,1.1571364179351198,-1.47340929176212
-1.0875106654540565,1.175869039669008,-1.407300856992264
-0.9507684361035235,1.1295137981631678,-1.345258615367353
-0.7288014272972057,1.0145127544883954,-1.3433030836574407
-0.6037104729833723,0.9258008549388674,-1.4657333204258813
-0.629051787785744,0.8762298592145655,-1.5643669318704518
-0.6772659130074145,0.8539839364914916,-1.5511520021985594
-0.7595240087476448,0.8333641599890487,-1.4978266752520721
-0.8605817678227462,0.8115799753185826,-1.5066169392095066
-0.8837978639625663,0.7888916939830162,-1.541653194192086
-0.8923927204812352,0.7942920000959687,-1.533487146980318
-0.8838842276571508,0.8098191902350144,-1.4757553362899347
-0.9128826571658989,0.8156363869274376,-1.4034453785917824
-0.943652449199205,0.8095788188864321,-1.394824276358921
-0.9353748708685568,0.8342549049601912,-1.465721760481321
-0.9107368248048874,0.8453986685580571,-1.4493340610807406
-0.8888463291875881,0.8367527506572128,-1.297627839260586
-0.9205743441124887,0.8258240615681994,-1.2141470183836085
-0.9064843935862481,0.8086793207318418,-1.2838270299232994
-0.7848971959962769,0.7537077581063399,-1.3761251116655975
-0.6423450701781862,0.7130378538510002,-1.4041568440117955
-0.5371513486159655,0.7226121800431777,-1.3555078724724254
-0.49349681395428063,0.8057804140214596,-1.342334335291738
-0.573150928728393,0.8463359650110092,-1.3949746480404217
-0.713680633692733,0.8845954477355794,-1.430351170685641
-0.9598258609467597,0.9360690745290133,-1.42247111807742
-1.068155056113251,1.0184977014950454,-1.456637557326341
-1.0494389964701147,1.0052769224869682,-1.5107958332782534
-0.9607479019645679,1.0041784335573105,-1.4687995450706357
-0.7183836816689889,0.9630409804466266,-1.3625709564356348
-0.5923721798250642,0.9232010322160449,-1.3549500347604926
-0.542224924535279,0.8632675687958958,-1.3301482466895391
-0.4775827991034121,0.801524266881037,-1.3225551822290786
-0.577747967860019,0.7744284749240078,-1.443182657239016
-0.7563443348724638,0.7972106352809007,-1.6341502531281993
-0.9655616916281761,0.8744193992994076,-1.6948947446268992
-1.1333298123371986,0.9884975775627107,-1.6277415923726024
-1.1467533787134552,1.0103542524095168,-1.536586182694702
-1.064106626206901,0.9851358371850001,-1.4980054680738053
-0.9748803553184036,0.9369842863703067,-1.5110401157387692
-0.9753128446415049,0.8695875381140505,-1.5512200145283732
-0.965953315013844,0.8547578898352596,-1.579841457511649
-1.0270895869302947,0.8790528862412732,-1.603500256032505
-1.1660599762255086,0.8977771006842583,-1.5515639509574957
-1.223437412984479,0.856767212914398,-1.4264163322109382
-1.265143565068007,0.8616895339883309,-1.4068006040311625
-1.2562240776591969,0.8923073027370372,-1.398683978689889
-1.2503744927796685,0.9109580887614365,-1.4322519241759157
-1.2710003885426808,0.8959343534965851,-1.488672624966432
-1.2723567123804094,0.8848944255667448,-1.6033685563057831
-1.3739581090172668,0.9195483176274821,-1.6236360560662806
-1.4559786444438056,0.8891075147173513,-1.4518703647418765
-1.5136439556804464,0.8400236579784133,-1.340905213978856
-1.5708066873086666,0.837763722910234,-1.3310449960156605
-1.6015122241056376,0.8742129473724025,-1.389634916514566
-1.6792770702978295,0.9268609484118808,-1.3847459072573873
-1.7719115563126644,0.949518827068138,-1.3600427179035797
-1.7356192380546438,0.9203797742680723,-1.3428986557460758
-1.5724242487450817,0.8752793328485121,-1.3513087094038603
-1.46153842192471,0.8585017712957875,-1.3656965306148645
-1.5150457240851543,0.9185738839928868,-1.3379520916273533
-1.6260676233658231,0.930425508435405,-1.2938419822279223
-1.8021908822078743,0.9225958448134524,-1.3043577736939223
-1.9420509770471006,0.925115459233401,-1.2870121103030867
-2.029057147323113,0.951037555184729,-1.2537407827462363
-2.0548820263292216,0.9334715429470886,-1.2070067212677258
-1.9560800039788666,0.885206079407345,-1.2454968261944728
-1.7807593608911048,0.823993498129562,-1.315905687947612
-1.6573813934940353,0.7982994660295899,-1.3404558222526208
-1.5813276820967208,0.7676027241290313,-1.2517746369266418
-1.4789571741762764,0.7401272567820104,-1.2030534234829742
-1.4613560705301303,0.7432540072573816,-1.2573281885471495
-1.378282862980951,0.7703524182603219,-1.3423594071601277
-1.3103793084879685,0.7808865075292988,-1.3752565932334946
-1.334643515292057,0.7988309938567321,-1.3167742833873646
-1.411082658912272,0.8281987966258758,-1.235596489341216
-1.4857359748618775,0.8410497850820826,-1.1949088108606303
-1.4234778074057544,0.8130367323891508,-1.153272573401289
-1.277783297996043,0.7641035651508244,-1.1410582651699799
-1.2063494131409858,0.7523679914547853,-1.1646734593527743
-1.213239853377738,0.8203098146715017,-1.207659622204357
-1.240132329574881,0.8828032927540713,-1.2821594743134828
-1.2044148168370474,0.872898638612748,-1.342513056436848
-1.1414483892527745,0.8447388040765972,-1.3765610751863029
-1.104646800641481,0.8232104438366377,-1.4065156125391478
-1.1157016291237651,0.8133489881657187,-1.4508628048307526
-1.1394989766343597,0.8074036551500496,-1.4880249709515208
-1.1718263693886677,0.7928606709241826,-1.4933327902115177
-1.1742723544703628,0.7785734391881228,-1.4769714670814547
-1.1937275111263914,0.7738543934886853,-1.4459401026882308
-1.1765181967685092,0.7739544447717245,-1.4620561257204117
-1.1475081540495076,0.8001467652544485,-1.5255289069347424
-1.064762016466752,0.8230062098446546,-1.5288912578688258
-0.9387340121907725,0.8241894759606984,-1.4471948760324838
-0.8640228170041472,0.8007538906277594,-1.3757024252181191
-0.8660375264227376,0.7673724066005297,-1.3880953408444145
-0.926200888091198,0.7406656524252441,-1.423968376877322
-1.0113355039655463,0.7402109755312625,-1.503158222340473
-1.131524812580944,0.792609459655594,-1.5907205023300148
-1.2132631096658903,0.8750368461379366,-1.645186966585152
-1.2625068095989518,0.8946487189342942,-1.6822839735497874
-1.3146208525930152,0.863311674928351,-1.6987302377820932
-1.3797964188708145,0.8394580193865732,-1.6967259436279898
-1.4092057266589513,0.8295109172041351,-1.6699365372101507
-1.4229188927683765,0.8267101964166681,-1.5804436022477
-1.4578667899342699,0.8138082972484356,-1.4591050565209043
-1.4774175373424954,0.7624576848607909,-1.335225664175893
-1.3916508351517654,0.7014783078222652,-1.3309549471526052
-1.330019020359314,0.6949590829629089,-1.4440313310059376
-1.3713875774207491,0.7413005378625308,-1.5654441608600502
-1.4098382556346938,0.7764035125214366,-1.6706265700544771
-1.4038287376425538,0.7506783445952133,-1.7510618948016434
-1.4550556467893998,0.7070523761296194,-1.7313862743391186
-1.5919856110527546,0.6936019018586043,-1.5634069347365893
-1.7093158096155512,0.7038151904179935,-1.3918036833752823
-1.7229576590062965,0.7077712336776586,-1.2987068459096058
-1.701541789914004,0.6885824773727767,-1.2610487568720017
-1.8010103570881748,0.6602934125599668,-1.180801108200615
-1.9662344961246723,0.6357108709137981,-1.0780571073614456
-2.000084730550023,0.593715619931214,-1.0745701782113442
-1.8619326310587936,0.5468253590925516,-1.1719296965248183
-1.7177587097121167,0.5150939848581639,-1.2367694332573977
-1.721864840654044,0.5001092566003327,-1.1558116255998918
-1.8623284684632213,0.510158160747911,-1.0144040351856138
-2.030338637071937,0.5254495301170071,-0.9527840811824052
-2.0923747635455023,0.5333297376111631,-1.0311781549943015
-2.075542480584711,0.5555452961258696,-1.1405941922473215
-2.1483809529800655,0.6433597057608088,-1.1234685811313079
-2.2781785004244237,0.7272969390853194,-1.0314068563964445
-2.3322668491861425,0.7484789059241541,-1.0133575391673086
-2.3425016113137107,0.7380882278874079,-1.0319249126837573
-2.3268590951696546,0.7334577169305933,-1.0378262579176445
-2.2879830962477787,0.7452291664101723,-1.0601566175188342
-2.2574760111107035,0.7675423226619634,-1.107568524036882
-2.2199777333986797,0.772089819002708,-1.0913541255538612
-2.158982697859684,0.7612567358071358,-0.9936168453716601
-2.127711987134895,0.770427907772899,-0.9200689084458532
-2.1639013792910045,0.777962013007478,-0.8688970698334455
-2.239712989924326,0.7793986569644682,-0.8313463665079778
-2.327679715358559,0.8171412003514384,-0.8984264855479317
-2.41063415888783,0.8718336313589905,-0.9897162788254191
-2.512292581815231,0.9213324087854041,-1.0003386370501928
-2.699080057924978,0.9466560739275802,-0.8737110017696343
-2.8915581657985086,0.9498833034575853,-0.6562380350687024
-2.8296014517498658,0.9056895079089211,-0.595270106590416
-2.5218581342163175,0.8254785259867585,-0.7224215590095194
-2.2512234734382286,0.77641060026873,-0.8452957407066677
-2.136070664703483,0.7346235377867177,-0.8569362333227354
-2.1070028429732055,0.5608998111305195,-0.7240175727731005
-2.760790402275814,0.4653906706030644,0.6107599609247547
-3.1103765283968694,0.8342733813320785,0.10267004706997312
-3.3674370261895032,0.8989239911694878,-0.25023768874688784
-3.641622846217821,0.9126572292863406,-0.09522134206374615
-3.868874365338153,0.9468126489587405,0.03802938921212037
-3.956827803453218,0.9753049636013297,0.003008776718707555
-3.9786965613095813,0.9857741859579646,-0.04706129806056342
-4.0237828251982455,0.9850974177348523,-0.0443082120214297
-4.02873565733679,0.9892868294598469,-0.033829502427651086
-4.000499024477809,0.9923424773945072,-0.06797384834006527
-3.9341956649496455,0.9947445685052259,-0.17634985990161545
-3.8126186338687584,1.0037807087317963,-0.34229803077223864
-3.656980434611205,1.0070754730342972,-0.47186505842911086
-3.5625017547607984,1.0082234503584444,-0.49320962461596796
-3.541978272401988,0.991492353651923,-0.40117202058209195
-3.4971083629446644,0.9586113629166859,-0.3304461442949055
-3.4125853232488415,0.9400068853021927,-0.31940617412666117
-3.395007184592837,0.9571619035363512,-0.29148052546228154
-3.423173996529248,1.003437731839247,-0.25101082435456434
-3.396231101612865,1.0345804682124518,-0.27995183849525124
-3.357797647346223,1.0499464271985386,-0.33969131469632696
-3.4307831601611385,1.0691382425745015,-0.3352497785723441
-3.587435511861042,1.0969736589864072,-0.22830363651057495
-3.690542012804399,1.1028737331037335,-0.10928642718251055
-3.6585885414451473,1.0865242076352184,-0.07323725639383355
-3.5519161596789233,1.0918768938386303,-0.0554470156240924
-3.5789383249289,1.137794017834485,-0.029770571944979594
-3.701781080927697,1.1937014697931805,0.004674411172007965
-3.843191484478967,1.232367316510233,0.008037429661217892
-3.9011863921573364,1.2337814237689455,-0.0781426761927221
-3.800158996662175,1.206819608721858,-0.2397309111010879
-3.6465076973373405,1.1838946546637252,-0.4002579950206774
-3.5365748031869155,1.1782952178404744,-0.5263994838635303
-3.488138878960068,1.1810092215235644,-0.6116132322764065
-3.4967151636750504,1.172568695978451,-0.6067846414142305
-3.562053807542011,1.159796648434194,-0.5114474979449898
-3.659030966688328,1.1713506605200465,-0.3804323423699282
-3.7798444420970436,1.2010061951666389,-0.24041533610956858
-3.9035701406931955,1.2310190689873686,-0.08640876858040437
-4.018131591154183,1.2508216426369478,0.026888889756705704
-4.033517642236736,1.252917395393117,0.026549752422330968
-3.904398561062784,1.2306967654686527,-0.13525216078836505
-3.680977596930867,1.202162385104566,-0.4073040852953322
-3.4967440322923866,1.1837821719117014,-0.669720360251224
-3.3777965521552926,1.1660551643194361,-0.8139232820988197
-3.2862974530297797,1.136260185492993,-0.85529212453659
-3.1606529786890123,1.1125130842234527,-0.8426147938612727
-3.0438697024286734,1.1154809376270272,-0.8462510153679034
-3.043620097598383,1.1094565451320222,-0.8700929740009435
-3.1732242956186325,1.0922816318765853,-0.77666701620332
-3.319470231147406,1.0622435789316862,-0.5248572716546955
-3.3886507500852927,0.9974056908818768,-0.3041845722159494
-3.276881215472061,0.9181821342741685,-0.25729246421815744
-3.002321797375676,0.851836611403598,-0.3889521504270484
-2.671792425544437,0.8089891356070719,-0.5770515468731708
-2.4840332417627207,0.7921922636083734,-0.7078949615122712
-2.5111477026662294,0.7913864206063835,-0.7204963757232931
-2.6631032145573754,0.7634595222649141,-0.6093485464066981
-2.829860354328852,0.7253649041495956,-0.4590364579164463
-2.9035378494093895,0.712576237329673,-0.35186718380036547
-2.989923061352238,0.7537499273166762,-0.30997066032783666
-3.1461035605753502,0.8137409824048063,-0.2655624597121483
-3.2502408892860823,0.8384983042007698,-0.21580350293671494
-3.3268720924108877,0.8469092601199668,-0.1935787597341402
-3.524948878173583,0.8966937544463567,-0.10667514814659644
-3.914444406705818,0.9858204386216866,0.1143576273417616
-4.358926105994194,1.0385115373585552,0.34551633250790664
-4.5648365655936916,1.023953224080948,0.4325693379378742
-4.550056341283343,0.9969014823547676,0.40251921078000846
-4.488819739273194,0.9900462987066145,0.36319510433929997
-4.495707289489976,1.02069331745528,0.381972006749058
-4.671976604690202,1.085931328575628,0.4986448873365023
-4.9580512156358205,1.1536139948600646,0.6753915011602569
-5.2713367134222535,1.176988707510673,0.8312318752912283
-5.467166626665989,1.1522505751376513,0.9258222834452199
-5.393120995656333,1.088136129897816,0.9406486880499411
-5.016401327730609,0.9818829752316829,0.7818533265492994
-4.41064048794053,0.8611268966832935,0.4475039301216066
-3.8800022906303773,0.7660271004098754,0.13132610429569447
-3.6587795512993164,0.7109786447953785,-0.04325557008180115
-3.5874935580791667,0.6779070999750945,-0.13894896256420342
-3.465443986339706,0.6584778647408793,-0.27313309783003553
-3.425062002683173,0.7016438404524591,-0.3680257633595712
-3.7800117283012757,0.8105414909188016,-0.10719912720194447
-4.4620394220874715,0.943939146705004,0.4265771073770587
-4.9009639613138525,1.022402419932729,0.6864432862224027
-5.025127183616129,1.0415845659279097,0.6675370511095902
-5.091799565979112,1.05948752066505,0.6816704288668807
-5.173341809353881,1.0791770739471365,0.6798882137643304
-5.28795020050547,1.1170366814895736,0.6857865860425644
-5.2683006764238955,1.1551839186063677,0.5973130118349009
-5.10302495486246,1.1574007698463304,0.37049028037703663
-5.053031052084869,1.1331957811650952,0.35656270226850423
-5.0198989001364795,1.0792698466935642,0.49263485184148853
-4.704202122535595,1.002379813136921,0.3752999082709771
